,Year,Cluster,YNV_GLB_16,Not Consider Other Makes,Not Consider Other Segments,OVC_US_2C1_1,OVC_US_2C1_2,OVC_US_2C1_3,OVC_US_2C1_4,OVC_US_2C1_5,OVC_US_2C1_6,OVC_US_2C1_7,OVC_US_2C1_8,OVC_US_2C1_9,OVC_US_2C1_10,OVC_US_2C1_11,OVC_US_2C1_12,OVC_US_2C1_13,OVC_US_2C1_14,OVC_US_2C1_15,OVC_US_2C1_16,OVC_US_2C1_17,OVC_US_2C1_18,OVC_US_2C1_19,OVC_US_2C1_20,Cus_BrandExp,Advertising,Audio,Bluetooth,Camera,Comfort,Dealer,Disappointed,DQR,Economy,Engine,Exterior,Features,Handling,Heated Seats / Strg,Interior,Maintenance,Navigation,Performance,Price,Quietness,Ride,Roominess,Safety,Seats,Styling,Transmission,Trunk,Wheel,Had Exterior Problem,Had DEXP Problem,Had FCD Problem,Had AEN Problem,Had Seat Problem,Had HVAC Problem,Had INT Problem,Had ENG Problem,Had Problem,Had Severe Problem,Had Very Severe Problem,Taken to Dealer,Problem Fixed,EXT_Index,INT_Index,SS_Index,AEN_Index,Seats_Index,HVAC_Index,DD_Index,ENGTRN_Index,VDS_Index,FUEL_Index,APEAL_OSAT
Transmission,-0.00219490024055,0.006479701625,0.0382897554172,-0.00685004899081,0.0136514748361,0.000444134660789,0.0103331359919,0.0307943164866,0.00385051261693,0.00904683058641,-0.000217178286201,0.00933268191068,0.000490256989855,0.00516940916161,0.00664156103858,0.00485575969915,0.00873753524741,0.00621166404597,0.00932817369841,0.00678326266003,0.00838392486741,0.00525136651681,0.00859933084423,0.00438559787112,0.00632745977865,-0.0103711594756,0.00064513652883,-0.000234203007425,0.00870224372029,-0.000731338518692,0.0205981973701,0.0341213862752,0.0380815229705,0.0218796631151,0.0248462431192,0.0937587526101,0.013031371952,0.0228634821191,0.00570140202843,0.00591421352256,0.0173770318076,0.00595983088643,0.0130756469622,0.0454087245301,0.0032090637457,0.0392868578162,0.0238841992433,0.00702882813947,0.00994046886513,0.00669535895256,0.01329871203,1.0,1.67349537068e-05,0.0146477654607,0.0125033418161,0.000756504865625,0.000737718148028,-0.00120610615165,0.00181763916995,0.0039534605424,0.000758279300091,0.0369012236011,0.0229197970796,0.0275102177157,0.0363887626839,0.0335851286304,0.0196897387821,-0.0105297301347,-0.00942580985758,-0.00969876904196,-0.0098279251528,-0.0113611365652,-0.00856208401872,-0.015406019206,-0.018933093558,-0.0158106837547,-0.00483518376687,-0.0238770287551
Trunk,-0.00674351572021,-0.00255393115474,0.0123728985735,0.000643411169823,-0.00748062226833,0.00468500191889,-0.00916781334903,-0.00516537132234,0.00495309786385,-0.00984501589404,-0.00360910486824,-0.00444840317908,-0.003315587571,-0.000560991713607,-0.00249217686978,-0.000174692146329,0.00329352184416,0.00414634806548,-0.0017401823441,0.00849998868745,0.00135418124195,-0.000172664528222,0.00195913917374,-0.00213375864458,-0.00329609243275,-0.00137035770204,0.00276206827543,0.00185049441495,-0.00382542974947,0.0109885425385,0.00763290707293,0.00806340194367,0.0185841621325,0.00379451929665,0.0253910456906,0.0187083761331,0.00546871692905,0.00358284074012,0.0243842579148,0.0155002800692,0.0264369693557,0.00336408368364,-0.00366186622724,0.00891443612682,-0.003703354609,0.0168701927115,0.00621335307196,0.0582766919426,0.00128988180719,0.0733282861035,0.0186526830701,1.67349537068e-05,1.0,0.0162292525925,0.00498738573746,-0.00290076346611,0.000921389687551,0.00317841417293,-0.00147925502114,0.00260668164771,0.00259040062707,-0.00360640115445,0.00684380525203,0.00534509971209,0.00947243904961,0.00133419000707,-0.00135934590769,-0.00710646336129,-0.0112554975657,-0.0144417665812,0.00245226139193,-0.0108508733584,-0.00724212534483,-0.00835905163687,-0.00524059775018,-0.00708042814195,-0.00172955841771,-0.00937857564151
Wheel,-0.00395661180723,-0.0116099348687,-0.0018704548018,-0.00148889874338,0.00134381647183,-0.000789481873571,0.000519127206142,0.00400903092459,0.00670127934082,0.00155015514998,-0.00766359216736,0.00566248345485,0.000826028813051,-0.0035602251729,-0.000898184255646,0.000383058592202,0.000286319626675,0.00352384831568,0.0052615068875,0.00266567990666,-0.00177227514311,-0.00138295033274,-0.00303767138064,0.00729969820408,0.00109174796368,-0.00747255468539,-0.00169788443192,0.0184108704183,0.0217120046198,0.0449239214894,0.0259973574494,0.0156870937828,0.0131559602622,0.0212005288199,0.0316042508891,0.0234859409505,0.0204948442764,0.0377927418875,0.180715882102,0.191477717815,0.0228444870172,-0.00470300391287,0.00982262818261,0.149934122046,0.017302401628,0.0229604892285,0.0235859133103,0.0300979404959,0.0427459925269,0.0694828229185,0.0253468443827,0.0146477654607,0.0162292525925,1.0,0.00295744365945,0.0141032370506,0.0120937089007,0.0099439804971,0.00835913672427,0.00920572167228,0.00577035382296,0.00976421372557,0.0123216054775,0.00035327456946,0.0101645885819,0.0108877211883,0.00962166841188,-0.00636663545191,-0.00684158356711,-0.00325753997982,-0.00694825300684,-0.00487611403161,-0.00528313164044,-0.00635751711813,-0.00811175244492,-0.000427515689647,-0.0121441758501,-0.00197412172989
Had Exterior Problem,0.0122969896535,-0.00178936135543,0.0695665580914,-0.00467304221009,0.0322236213556,0.00289932657091,0.0148788688306,0.0102690582577,0.00188829042875,0.00814904909611,0.00630639930846,0.00846661737299,0.00123485731697,-0.0023840262833,0.00778826455868,0.011053694875,0.0197138373346,0.0085175706694,0.0152584157163,0.0132681598364,0.013966012529,0.00451837354512,-0.00197762988098,-0.00408492045284,-0.0013673527556,-0.0225100772472,0.00232340303452,-0.000601407260965,0.00771947208777,0.000461247380899,0.0043172141513,0.0162645894696,0.0160441153212,0.0090842247126,-0.000958057788571,0.011761968116,0.0025135221531,0.0040665208475,0.00329122937059,-0.00241389714261,0.00930600547068,2.12216859729e-05,0.00545577182756,0.0241382079848,0.000500116427265,0.0265585428323,0.00456794400725,0.00300374571286,0.000687316297359,0.00965849397142,0.00743998836915,0.0125033418161,0.00498738573746,0.00295744365945,1.0,0.664200240724,0.63284753848,0.544995697451,0.645908051217,0.661156080905,0.61909063292,0.643163281686,0.408971955751,0.17496304198,0.149136764098,0.165654938491,0.117911892053,-0.0469107258321,0.00135645137418,-0.0239113188597,-0.0317023586489,-0.00635264892276,-0.0154049313167,-0.0181854420734,-0.0160099527692,-0.0074976916936,-0.0644967764817,-0.0486089694889
Had DEXP Problem,0.0156381925709,0.00658703781284,0.0416054550033,-0.00188987664858,0.0308179942564,-0.00155685915005,0.013649200901,0.00978889954981,-0.00151606977284,0.00656523396027,0.00783059776641,0.00821015479682,0.00163215399736,-0.00457571528153,0.0107216020389,0.0098126942842,0.0168635002556,0.00768822797901,0.0136069325974,0.00588031497139,0.0156431959993,0.0102090509188,0.001316725769,-0.00336541376824,-0.00180680404839,-0.0194690811416,0.000273582196308,0.00595395340085,0.00165859869541,0.00350947824991,0.00127770062045,0.00709147349617,0.00835932991978,0.00127270587755,-0.00658796933888,0.00547356626805,-0.000454227746045,0.00112726645406,0.00190416502458,-0.00220547628727,0.00336344887466,0.00277463537855,0.000888738066885,0.0173092348293,-0.00193608002725,0.0139965741334,0.00522840342179,0.00113765686398,-0.00713810309521,0.00517535591461,0.0054410137639,0.000756504865625,-0.00290076346611,0.0141032370506,0.664200240724,1.0,0.723300279138,0.603189726994,0.741619812996,0.764180601171,0.681911584156,0.74934853097,0.285936204325,0.0949205113072,0.0895181211058,0.0786198018427,0.0418667843195,-0.0295281623823,0.0298662313629,0.00345911940067,-0.0046847303565,0.0203498096749,0.0129824783686,0.0105255538639,0.00942514707758,0.0233679176752,-0.0497199919354,-0.0210733719775
Had FCD Problem,0.0149721051218,0.000917810009644,0.0589279182651,-0.00958030422232,0.0345105535219,0.00307806494746,0.00965918641712,0.00334935150285,0.00802973259047,0.00835483822717,0.0036163517435,0.0124037349225,0.00364901648926,-0.000725519311478,0.0100796377164,0.0115019284918,0.0166884476944,0.00987872183867,0.0121908617625,0.00114150144959,0.0115582064763,0.00944089423706,0.00171934451454,0.00384041807661,2.8566928801e-06,-0.0187809367986,0.00483192165481,0.0065425539183,0.00941625279678,0.00672946488989,0.00555800079599,0.0181300410389,0.0142784144969,0.00475083317818,0.000385977497127,0.00606883492942,0.00634056439568,0.00901102358943,0.00309397563958,0.00165168871102,0.00750395474976,0.0010963113448,0.00939882019643,0.0233390019285,-0.000890043349821,0.00725106298067,0.00463500470411,-0.000365201830328,0.00506058320439,0.0068191846255,0.0119302232508,0.000737718148028,0.000921389687551,0.0120937089007,0.63284753848,0.723300279138,1.0,0.597939149983,0.709519119667,0.734706072018,0.659580387046,0.695533382941,0.337796422619,0.136443312885,0.108455955242,0.104993260833,0.0675451997849,-0.0340282565138,0.0105743404076,-0.0124087017635,-0.0207892471543,0.00642958987381,-0.0045805294196,0.00693404212202,0.000876467454185,0.0088920410097,-0.0545935317625,-0.0289663884662
Had AEN Problem,0.0133730999908,-0.0117456677725,0.0800882080926,-0.00805684008837,0.0382925739217,0.00488592377488,0.0173824516727,0.0140623309722,0.0221048188366,0.00952539659447,0.00881502747757,0.0154759057129,0.00677498962851,0.0021804205778,0.0212081908648,0.0190394622289,0.024930475822,0.00749990178339,0.0150868638384,0.0143119194559,0.0232661704156,0.0138402522438,0.000963760708028,0.00629864707425,0.00306103736287,-0.0285039317439,0.00986994280863,0.0251112643084,0.0284656184535,0.0110522344129,0.00715578786247,0.0162738241749,0.0167679536193,0.00622235700835,0.00395490989759,0.0100376464245,0.00336136077499,0.0246532236616,0.00262584396568,0.00636141170822,0.00482106074842,-0.00194396171231,0.0335953754064,0.0265152149446,-0.00399269520486,0.0092734539125,0.00742445918264,0.00300939362258,0.00150922939158,0.00809266089433,0.0088540947344,-0.00120610615165,0.00317841417293,0.0099439804971,0.544995697451,0.603189726994,0.597939149983,1.0,0.594991614494,0.614215607762,0.569314653596,0.586267190599,0.461765346298,0.21709815218,0.163124016334,0.13628954472,0.0532666860662,-0.0400780083075,0.00314803308393,-0.0268998772402,-0.078169640277,-0.00560701954974,-0.0220346640651,-0.00959989271502,-0.018066701939,-0.00718180046385,-0.0700956602074,-0.0408722235758
Had Seat Problem,0.0130699633975,0.00643735262622,0.0514737120174,-0.00364575563753,0.036523823439,0.00280975034389,0.0116144633381,0.00296891684321,0.00365283881316,0.00821659289951,0.00421217285677,0.0094750265963,-0.000480177476387,-0.00192473721247,0.00910874148088,0.00911825591641,0.0178396285664,0.0145360928993,0.0128213519211,0.00327756117835,0.0146376057832,0.00477793523234,-0.000997575207114,-0.00158164683441,-0.000241471761484,-0.0128280179633,0.00350878050274,0.000464420594424,0.0036807705802,0.0036933586643,0.00846222426211,0.00630423686364,0.0123422664059,0.00357757499088,-0.00449362434588,0.00282982769278,0.0036576803032,-0.000507279988363,0.00170413165003,0.00388387429864,0.00212473332461,-0.000594690682594,0.00381676294588,0.0205732243563,-0.00462333051514,0.0116503772097,0.00669514843681,0.00399053402353,-0.00719636256785,0.0274861109316,0.00649078540942,0.00181763916995,-0.00147925502114,0.00835913672427,0.645908051217,0.741619812996,0.709519119667,0.594991614494,1.0,0.745331445322,0.676515730286,0.714888495999,0.312353618592,0.117644836484,0.0979451497628,0.0646294527308,0.0339062313504,-0.0334186896831,0.0215691957541,-0.00666815286949,-0.0106425944382,0.00172932495106,0.00426669161485,0.0123880951452,0.00610984303409,0.0161863672271,-0.0576276137396,-0.0276267343619
Had HVAC Problem,0.0168900069708,0.00502961839993,0.0396034365697,1.96888112155e-05,0.0323810003516,-0.000354224107358,0.0128141008586,0.00228231671375,0.00108758866132,0.00718873407188,0.0025293547725,0.00758829153896,0.0015471268873,-0.0056975035914,0.0066502499922,0.0125178290814,0.0181356720608,0.0110552116769,0.015053060959,0.00119811218859,0.0111492470415,0.00523128033523,-0.000549746145303,0.00118226871141,-0.00473590001696,-0.011700993025,0.00472932544714,0.00459234767159,0.0016345435324,0.00159473813799,0.0024488441127,0.00926926720863,0.00524157936784,0.000250074914727,-0.000589529881486,0.00565886136701,0.000718716252215,0.00397038308613,0.00301448734631,0.00414572223727,0.00403618281046,0.0011595405775,-0.00153002168351,0.0204879787484,-0.00360756422655,0.00799586500999,0.0061668732781,0.00537929020376,-0.000665313757737,0.00485531360545,0.00260443628782,0.0039534605424,0.00260668164771,0.00920572167228,0.661156080905,0.764180601171,0.734706072018,0.614215607762,0.745331445322,1.0,0.68568757588,0.741643658255,0.287554030095,0.0968659214851,0.084580571877,0.0465725242833,0.0158184542336,-0.0297363783409,0.0285161575065,-0.00171269518444,-0.00871126708258,0.0185435193147,-0.0129865920054,0.0171962377433,0.0107155458095,0.022133377555,-0.0527029014816,-0.0219911701205
Had INT Problem,0.0119559830812,0.000816299249105,0.0616017613421,-0.00398272993431,0.0287493143584,-0.000160502536236,0.0163602401711,0.00778109486821,0.000984484846461,0.00352033723245,0.00505826379289,0.00754728695348,0.000599577950538,-0.00423757223368,0.0109955357538,0.014107486265,0.0154529482497,0.00796255513183,0.015698588686,0.00771294378383,0.0153787165445,0.00259368525694,-0.00323226909364,0.00363577759483,-0.00203642582149,-0.0174011440541,0.00216724891723,0.000881508026196,0.000648177459658,0.00685504814172,-4.29965609172e-06,0.0121241795332,0.0153971921782,0.00757903154257,0.00936727978889,0.0122074516251,0.00548897614199,0.00710491489954,0.00934497258354,0.00454898708982,0.0124714916929,0.000301816068466,0.00286381506489,0.0241142920575,0.00205413995543,0.0121835275158,0.00720828108603,0.00287408650143,0.00313095518407,0.01071550313,0.011694310737,0.000758279300091,0.00259040062707,0.00577035382296,0.61909063292,0.681911584156,0.659580387046,0.569314653596,0.676515730286,0.68568757588,1.0,0.662013325562,0.385966007943,0.158478431289,0.129625099033,0.0994989127512,0.0513008628093,-0.0416345788097,0.00222597842965,-0.0333282888058,-0.0288504577495,-0.00371022004623,-0.0137749681616,-0.00757935681581,-0.00941641533378,-0.00178079427067,-0.0566948083275,-0.0385107136374
Had ENG Problem,0.0115534245968,0.00959722148081,0.0658161745845,-0.0029031581639,0.0329411474363,-0.00550722990629,0.01363023406,0.0108665538511,0.00168414295269,0.00744922934572,0.00385027288228,0.00535467931259,-0.00290010382235,-0.00500848131252,0.00941430262711,0.0116385338048,0.0143969696955,0.00946478601732,0.0164210651127,0.00741880635038,0.0121931360295,0.00508261741673,0.00203844382306,-0.00342209496136,-0.000392994536118,-0.0244137875211,0.009979868737,0.000360372260279,0.000188081046576,-0.000741709773784,-0.00437173515044,0.0108732515325,0.0160536751602,-8.57752646301e-05,-0.00279756787031,0.0158805956953,0.000612799639865,0.00420503428879,-0.0045568701231,0.00457190877077,-0.00225430656613,0.00166415002635,-0.000406127189341,0.0117656451211,-0.00341112060977,0.0141746956091,0.00202014402418,0.0022586737292,-0.00986275948918,0.00340062962057,0.00457367839627,0.0369012236011,-0.00360640115445,0.00976421372557,0.643163281686,0.74934853097,0.695533382941,0.586267190599,0.714888495999,0.741643658255,0.662013325562,1.0,0.306438243332,0.115091471659,0.133631112869,0.120513639934,0.076417158956,-0.0353120954057,0.0218285028875,-0.00655747462348,-0.0116957653791,0.0109419619681,0.00309562669515,0.0050931242866,-0.0271253809464,0.0134050436875,-0.0668771346641,-0.0417906847983
Had Problem,-0.0229741659004,-0.00868959317439,0.171702919247,-0.0117005666559,0.00559793519024,0.0123044730077,0.026863398069,0.0208091987393,0.0182057207519,0.010956883637,0.0184881065332,0.0221520501296,-0.000120473821134,0.000354896309853,0.0156353643726,0.00892088954391,0.0103986761673,0.0102650574741,0.00303359600141,0.0412004387873,0.0315832217199,0.0133264378289,-0.00199458763541,0.0101125855011,0.00308199410822,-0.0593190588802,0.0113169511529,0.011331994682,0.0165888216816,0.00652463430873,0.00234808321955,0.025284606173,0.0207219136911,0.0178158937385,0.0377903422684,0.0331178502876,0.0176513664126,0.0252260840482,0.017018471052,0.00301473476321,0.0215901622281,-0.00555514255158,0.0163937231668,0.044930563722,0.0163056280119,0.0188309511278,0.00310076625351,-0.00023576203412,0.00632607620604,0.0223174733817,0.0153049092489,0.0229197970796,0.00684380525203,0.0123216054775,0.408971955751,0.285936204325,0.337796422619,0.461765346298,0.312353618592,0.287554030095,0.385966007943,0.306438243332,1.0,0.227478403818,0.167509652958,0.288561046669,0.186920405943,-0.109879642097,-0.0980847342398,-0.12656032089,-0.144702405551,-0.10750754801,-0.127253886668,-0.11726745215,-0.115774632078,-0.11294329397,-0.0700603042894,-0.132902752129
Had Severe Problem,-0.0200283416479,-0.00823860261076,0.157246165282,-0.00939253003152,0.0127269821033,0.0207040010438,0.00858937830016,0.00977805641445,0.0158513900234,0.00719313981932,0.00365115304607,0.00680314493743,0.00812094966956,0.0130165364256,0.012024965703,0.0110210595823,0.0117340992191,0.0102496373776,0.0113627231532,0.0278444882127,0.0326556539416,0.00846386505781,0.000440931360512,0.00584101376754,0.00465701646593,-0.0345766315597,0.00782594628887,0.0203576895301,0.0320115793536,-0.00134796090545,0.00245751293602,0.0305375535008,0.0272058559521,0.0130929876501,0.0177678751429,0.018368828567,0.0036678862521,0.0235870486654,0.0122712402168,0.00645242665688,0.0188879343503,-0.00860858307472,0.0265706781979,0.018007286516,-0.0025123288656,0.0281791679582,0.00883194277698,0.00628162846301,0.00123384693906,0.0290166648857,0.0142363629184,0.0275102177157,0.00534509971209,0.00035327456946,0.17496304198,0.0949205113072,0.136443312885,0.21709815218,0.117644836484,0.0968659214851,0.158478431289,0.115091471659,0.227478403818,1.0,0.260128367714,0.23416449896,0.0943937395066,-0.0886622146621,-0.0987509845225,-0.103013099133,-0.136189783658,-0.098178086224,-0.113349353947,-0.107108930844,-0.109014431256,-0.106952443766,-0.0978908339117,-0.143570863666
Had Very Severe Problem,-0.0197709368538,-0.00927627765083,0.16976492729,-0.00274294747955,0.00523612984601,0.0173704598111,0.011522577888,0.0117222363331,0.011029748365,0.00586977856083,0.00243538397793,0.00266003629241,0.00323114544787,-0.00149847917096,0.00512070499992,0.00406829571344,0.0137819785304,0.00704100824279,0.00224487762669,0.0205782055662,0.0242058118165,0.00192509384812,0.00234030423499,-8.37720083026e-05,0.00766587684662,-0.0250881803456,0.0175271814074,0.030926742659,0.0277232654602,0.00161581252661,-0.00299714327071,0.0462198255841,0.033589474945,0.0107432931278,0.0128829379504,0.0241801972052,0.00540773936258,0.018921757799,0.00956897852627,0.00395763341201,0.025793309342,0.00536044499456,0.0364559592116,0.000624652036126,-0.00202502800075,0.0220642319016,0.000265528482291,-0.00141050676169,-0.00330476909973,0.0337381676965,0.0100364512443,0.0363887626839,0.00947243904961,0.0101645885819,0.149136764098,0.0895181211058,0.108455955242,0.163124016334,0.0979451497628,0.084580571877,0.129625099033,0.133631112869,0.167509652958,0.260128367714,1.0,0.336878717912,0.171376109825,-0.0768664431492,-0.0847509600313,-0.0884586532714,-0.113518179098,-0.0887140040521,-0.0935673544672,-0.0938144874663,-0.0998229048194,-0.0936094523947,-0.0992765700152,-0.162704980484
Taken to Dealer,-0.0379570374597,-0.00306921844149,0.119037163896,-0.007669855655,0.00303041660366,0.017958515994,0.0140142405556,0.0140151887644,0.0127280424628,0.0116504779561,0.00221444859904,0.00529534271099,0.0113706938875,0.00695470382536,0.0131955261497,0.0119244966106,0.0133795051994,0.0141872635653,0.00980858216829,0.00889454934442,0.0200168225731,0.00523314424117,0.00438771019003,0.0136360927049,0.00736642529994,-0.0193103094719,0.0125997397846,0.0199964138872,0.0199089457934,-0.00502216207805,0.00290088139093,0.0498312609955,0.0284630298725,0.0103883352214,0.010877873812,0.0271101794382,0.0114498036155,0.0142169589873,0.0114635113058,0.00189926188614,0.0134928821379,-0.00445332890511,0.0196652748583,0.0133754372125,0.00609980628059,0.0232435499029,0.00506010842611,-0.00218088856645,0.000426004843862,0.0170140657151,0.00659401933447,0.0335851286304,0.00133419000707,0.0108877211883,0.165654938491,0.0786198018427,0.104993260833,0.13628954472,0.0646294527308,0.0465725242833,0.0994989127512,0.120513639934,0.288561046669,0.23416449896,0.336878717912,1.0,0.622090710541,-0.0501802102426,-0.052323216489,-0.0582924839433,-0.072624677291,-0.0530492205227,-0.0609078687931,-0.0613099334473,-0.064800492222,-0.0643337061575,-0.0659917225784,-0.104727957825
Problem Fixed,-0.0276963558249,-0.00878120566124,0.0371058143741,-0.000621214638352,0.00730049381557,0.00363638257061,0.00977349313942,0.0101660709832,0.00444795596182,0.0101024408834,0.000101134413557,-0.00248301018506,0.00521087664889,0.00867953015029,0.012239713384,0.0130175930622,0.0108951669431,0.00814905303764,0.014797457254,-0.000592723999258,0.00317511363129,-0.0056105045631,0.00483060753078,0.0118086117818,-0.00339316523379,-0.00977121873842,-0.00557734794813,0.00333486487906,-0.00119986545962,-0.00225517193511,0.0037636872357,0.017090693613,0.00789085421714,0.0109339966371,0.00484827122897,0.0167930864034,0.0108886810143,0.00806200971168,0.00843248968388,0.00522760226286,0.00713080357975,-0.00114067511055,0.012178892044,0.0149143667395,0.00330529575091,-9.86214157178e-05,0.00619307118278,-0.00203200803346,0.00132796028552,0.00750720031253,0.00395516563107,0.0196897387821,-0.00135934590769,0.00962166841188,0.117911892053,0.0418667843195,0.0675451997849,0.0532666860662,0.0339062313504,0.0158184542336,0.0513008628093,0.076417158956,0.186920405943,0.0943937395066,0.171376109825,0.622090710541,1.0,-0.00355212157686,-0.00489882153515,-0.0101951400776,-0.0108016593331,-0.00673615817588,-0.0119973390783,-0.0112705494399,-0.0121937037992,-0.0115853432774,-0.0221732278616,-0.0223324472297
EXT_Index,-0.000924599768547,-0.0689160669826,-0.231851565539,0.0109582410552,-0.00673040025011,-0.00808571974517,0.00492857432134,-0.00573275686848,0.0155823184747,0.0102253710896,0.0116786796333,-0.00434224063436,0.0107220962706,0.0260559754663,0.0223911103319,0.00995848239834,0.000272218518104,0.0079742091396,0.0123449276371,-0.0277588649119,-0.0232232483516,0.000340689043173,0.00405781210784,0.0148196562985,-0.000297785914827,0.0186247005271,-0.0104420763109,-0.0117239264372,-0.006416551699,-0.00276917737878,0.0209208488392,-0.00895973989678,-0.0169486599431,0.0147317966966,-0.00809579480897,-0.00440990368855,0.00242668445852,0.01472932083,0.0125165062442,9.07954006143e-05,0.0017969324042,0.00171809844085,0.000131051588187,0.0196924598232,0.00216198696544,-0.0106554036391,0.00723563793791,0.00507720881886,0.0213740924145,-0.00976278723408,0.0327397748618,-0.0105297301347,-0.00710646336129,-0.00636663545191,-0.0469107258321,-0.0295281623823,-0.0340282565138,-0.0400780083075,-0.0334186896831,-0.0297363783409,-0.0416345788097,-0.0353120954057,-0.109879642097,-0.0886622146621,-0.0768664431492,-0.0501802102426,-0.00355212157686,1.0,0.823484652914,0.763699105317,0.739123618241,0.788022008064,0.774817058217,0.807654490472,0.738482317432,0.789598285844,0.527884926758,0.759249058606
INT_Index,0.00129471862635,-0.0618806163322,-0.227691697669,0.0114608517001,0.00788679022287,-0.00665726733663,0.00770881689518,-0.00230775916409,0.0187921817389,0.0101351971332,0.0141349370989,0.00102669414202,0.00901872891844,0.0162549844783,0.0252489987301,0.0159751528335,0.00723049876723,0.00921220856108,0.014393275898,-0.0203125241002,-0.0145043733697,0.00241590160274,-0.00183204281565,0.0114723932093,0.00304722380933,0.0172856271128,-0.0118669806173,-0.00861340300459,-0.00489481147054,-0.00199316501263,0.0183268235825,-0.00775816138625,-0.0167843392121,0.0155212611756,-0.00745851006538,-0.00843180754109,0.00336399200425,0.0181490762709,0.00468731099552,-0.00055875137716,0.00045234078973,0.00540823808766,-0.00375341284197,0.0156529518721,0.00389767315112,-0.010765418926,0.00794423722941,0.00741089094729,0.0178384409067,-0.0186075070863,0.0259924017599,-0.00942580985758,-0.0112554975657,-0.00684158356711,0.00135645137418,0.0298662313629,0.0105743404076,0.00314803308393,0.0215691957541,0.0285161575065,0.00222597842965,0.0218285028875,-0.0980847342398,-0.0987509845225,-0.0847509600313,-0.052323216489,-0.00489882153515,0.823484652914,1.0,0.828314280917,0.804584247632,0.876031074782,0.830523869885,0.856841417595,0.759072042101,0.844072994533,0.529636904193,0.805944839586
SS_Index,-0.00134234322648,-0.0483374130504,-0.228587976813,0.0108540596214,-0.000115341224169,-0.00913324311523,-7.56616388438e-05,-0.00881474345816,0.00906132370954,0.00417475983917,0.00965598844794,1.28165892833e-05,0.00701074221015,0.00960064262079,0.0125177576789,0.0224349108247,0.0123136675472,0.000169544126594,0.0168846028322,-0.0169479611747,-0.0221647795751,-0.00287520738896,-0.000541993661119,0.00538020054227,0.00402070437903,0.0275577411802,-0.0143652175872,-0.00494073394441,-3.71185981e-05,-0.00581483565903,0.0209826855815,-0.00412786019687,-0.0140064633287,0.0217568235405,-0.0117656687677,-0.0133898332265,0.000949959275872,0.00886363818759,0.00339469869737,0.00105063949284,-0.00390447108749,0.00211902979136,-0.00277837684268,0.000425345260605,0.00593657087408,-0.0118188848272,0.00427024870447,0.00934325575969,0.0252797475988,-0.0237483588582,0.0207980660903,-0.00969876904196,-0.0144417665812,-0.00325753997982,-0.0239113188597,0.00345911940067,-0.0124087017635,-0.0268998772402,-0.00666815286949,-0.00171269518444,-0.0333282888058,-0.00655747462348,-0.12656032089,-0.103013099133,-0.0884586532714,-0.0582924839433,-0.0101951400776,0.763699105317,0.828314280917,1.0,0.77533164288,0.852860560412,0.814575717732,0.840193338221,0.725059309534,0.83439070914,0.528025550401,0.759414597739
AEN_Index,-0.00314169896582,-0.0471839043922,-0.228272051173,0.0123420657968,-0.00709338689206,-0.00989274611116,-0.00224489082994,-0.00802158276084,0.00911021376994,0.00572925059884,0.00812924071704,-0.0116066010191,0.0021131648856,0.00888995962109,0.00911144690029,0.00405243267857,-0.00111135341796,0.00318699641844,0.00682684502115,-0.0191791288047,-0.0223654454268,-0.00823652081239,0.00497944004637,0.000859510553408,-0.00141003785504,0.0251264424751,-0.00950858190604,-0.0144788127191,-0.0145840047746,-0.00422832121453,0.0150228389489,-0.00961578594884,-0.0219594276283,0.0113323128129,-0.0124082095386,-0.0135171643067,0.00327504404651,0.00773412034701,0.00365945074846,0.0045789285319,-0.00100015013177,0.00413312967816,-0.0200980356615,-0.00128366405392,-0.00221726069074,-0.013888821106,0.00552080316035,0.00709724955302,0.0169999707591,-0.0134435288202,0.0191068044259,-0.0098279251528,0.00245226139193,-0.00694825300684,-0.0317023586489,-0.0046847303565,-0.0207892471543,-0.078169640277,-0.0106425944382,-0.00871126708258,-0.0288504577495,-0.0116957653791,-0.144702405551,-0.136189783658,-0.113518179098,-0.072624677291,-0.0108016593331,0.739123618241,0.804584247632,0.77533164288,1.0,0.79117977717,0.80135569588,0.790005510212,0.724415723182,0.786664314349,0.546765142039,0.735931788597
