,0,ID,Mileage,Age,Drive-City,Drive-Highway,Drive-Rural,First New,Gender,Income,Education,Conquest,Consumer Reports,Knowledgeable,Fuel Grade,Grade,Marital Status_Divorced/Widowed/Separated,Marital Status_Living With Sig Oth/Dom Prtnr,Marital Status_Married,Marital Status_Single/Not Married
46427,0,36120,1,58,1,0,0,0,0,2,3,1,0,0,1,1,0.0,0.0,1.0,0.0
46428,1,35552,1,46,0,1,0,0,1,5,3,1,0,0,1,1,0.0,0.0,1.0,0.0
46429,7,7040,2,31,0,1,0,0,0,4,5,0,0,0,1,2,0.0,0.0,1.0,0.0
46430,5,14536,1,49,1,0,0,0,1,4,8,1,0,0,1,3,0.0,0.0,1.0,0.0
46431,7,41348,2,38,0,1,0,0,1,4,5,1,0,0,2,3,0.0,0.0,1.0,0.0
46432,2,49115,2,78,0,0,1,0,1,4,3,0,0,0,1,2,1.0,0.0,0.0,0.0
46433,6,12506,2,70,0,0,1,0,1,2,5,1,0,0,1,3,0.0,0.0,1.0,0.0
46434,2,36869,1,75,0,0,1,0,0,5,5,0,0,0,1,3,0.0,0.0,1.0,0.0
46435,4,55414,1,60,0,0,1,0,1,2,1,1,0,0,1,2,1.0,0.0,0.0,0.0
46436,5,27705,2,50,0,1,0,0,1,4,7,1,0,0,1,3,0.0,0.0,1.0,0.0
46437,3,1429,2,28,0,1,0,0,0,3,2,1,0,0,2,3,0.0,0.0,0.0,1.0
46438,4,31858,2,62,1,0,0,0,0,2,4,1,0,1,2,1,0.0,0.0,1.0,0.0
46439,5,28430,2,48,1,0,0,0,1,2,3,1,0,0,1,2,1.0,0.0,0.0,0.0
46440,2,32923,2,77,1,0,0,0,1,3,2,0,1,0,1,3,0.0,0.0,1.0,0.0
46441,3,4288,2,29,1,1,1,1,1,3,3,1,0,0,1,1,0.0,0.0,1.0,0.0
46442,7,8623,2,32,1,1,0,0,1,4,2,0,0,0,3,2,0.0,0.0,0.0,1.0
46443,6,2442,2,67,0,0,0,0,0,3,2,0,0,0,1,1,0.0,0.0,1.0,0.0
46444,6,10978,2,67,1,0,0,0,1,3,2,0,0,0,1,3,1.0,0.0,0.0,0.0
46445,1,18424,2,39,0,0,0,0,0,5,5,1,0,0,1,3,0.0,0.0,0.0,1.0
46446,4,24258,2,63,0,1,0,0,1,5,4,1,0,0,1,3,0.0,0.0,1.0,0.0
46447,1,39296,1,44,0,0,1,0,0,3,4,0,0,0,2,2,0.0,1.0,0.0,0.0
46448,6,52782,2,72,1,0,0,0,1,3,2,1,0,0,1,2,1.0,0.0,0.0,0.0
46449,6,41789,2,69,0,1,0,0,1,4,3,0,0,0,1,3,1.0,0.0,0.0,0.0
46450,7,50526,2,33,1,0,0,0,0,5,4,0,0,0,1,3,0.0,0.0,0.0,1.0
46451,0,13632,1,56,1,0,1,0,0,4,3,1,0,0,1,1,1.0,0.0,0.0,0.0
46452,3,20972,2,28,1,0,0,1,0,3,1,0,0,0,1,1,0.0,0.0,0.0,1.0
46453,4,12004,2,60,0,1,0,0,0,5,6,1,0,1,1,3,0.0,0.0,1.0,0.0
46454,3,40702,2,26,1,1,0,1,0,2,4,1,0,0,1,3,0.0,0.0,1.0,0.0
46455,3,54781,1,26,1,1,1,1,0,1,2,1,0,1,2,3,0.0,0.0,0.0,1.0
46456,2,56273,1,84,0,1,0,0,0,2,1,1,0,0,1,2,0.0,0.0,1.0,0.0
46457,6,5217,2,67,1,1,0,0,1,3,2,1,0,0,1,1,1.0,0.0,0.0,0.0
46458,2,56959,1,79,1,0,0,0,0,5,7,0,0,1,1,3,0.0,0.0,1.0,0.0
46459,0,38864,1,57,0,0,1,0,1,2,2,0,0,0,1,2,0.0,0.0,1.0,0.0
46460,5,30688,2,52,1,0,0,0,0,3,5,0,0,0,1,2,0.0,0.0,0.0,1.0
46461,6,14742,1,68,1,0,0,0,1,4,3,0,0,0,1,3,0.0,0.0,1.0,0.0
46462,5,1582,2,49,0,1,0,0,0,3,4,0,0,0,3,3,0.0,0.0,0.0,1.0
46463,6,31924,2,71,1,0,0,0,0,3,3,1,0,0,1,2,0.0,0.0,1.0,0.0
46464,6,32620,2,72,1,1,1,0,1,3,2,1,0,0,1,3,1.0,0.0,0.0,0.0
46465,1,44909,2,42,1,0,0,0,1,3,2,1,0,0,1,2,1.0,0.0,0.0,0.0
46466,0,27158,2,57,1,0,0,0,0,3,3,0,0,0,1,1,0.0,0.0,1.0,0.0
46467,0,16094,1,58,1,1,0,0,1,3,3,1,0,0,1,3,1.0,0.0,0.0,0.0
46468,3,39976,2,20,0,0,1,1,0,2,4,0,0,0,1,1,0.0,0.0,0.0,1.0
46469,4,25002,2,65,1,0,0,0,0,5,5,0,0,0,2,3,1.0,0.0,0.0,0.0
46470,3,2257,2,29,1,1,0,1,1,5,5,1,1,1,1,2,0.0,0.0,0.0,1.0
46471,6,56297,1,73,1,0,0,0,0,3,3,0,0,0,1,3,0.0,0.0,1.0,0.0
46472,6,6718,2,73,1,1,0,0,1,5,5,0,0,0,1,3,0.0,0.0,1.0,0.0
46473,3,59034,2,23,1,0,0,0,1,4,2,0,0,1,1,2,0.0,0.0,0.0,1.0
46474,6,38862,1,66,0,0,1,0,0,5,3,0,1,0,1,3,0.0,0.0,1.0,0.0
46475,2,18183,2,75,1,0,0,0,1,2,2,0,0,0,1,1,0.0,0.0,1.0,0.0
46476,0,28092,2,58,0,0,1,0,0,5,1,0,0,0,1,1,0.0,0.0,1.0,0.0
46477,1,17876,2,46,0,1,0,0,1,3,4,1,0,0,2,3,0.0,0.0,1.0,0.0
46478,7,58408,1,36,1,0,0,1,1,4,2,1,0,0,1,2,0.0,0.0,0.0,1.0
46479,0,40769,2,56,1,0,0,0,1,4,6,1,0,0,1,3,0.0,0.0,1.0,0.0
46480,1,8269,2,41,1,0,0,0,0,4,5,1,0,0,1,3,0.0,0.0,1.0,0.0
46481,0,54753,1,56,0,0,1,0,0,4,3,0,0,0,1,2,0.0,0.0,0.0,1.0
46482,6,53742,2,69,1,0,0,0,1,2,2,1,0,0,1,2,0.0,0.0,1.0,0.0
46483,0,15484,1,59,1,1,1,0,0,2,3,0,0,0,1,2,0.0,0.0,1.0,0.0
46484,6,15440,1,68,1,0,0,0,0,4,5,0,1,0,3,3,0.0,0.0,1.0,0.0
46485,4,43897,2,65,0,1,0,0,1,5,2,0,0,0,1,2,0.0,0.0,1.0,0.0
46486,0,32452,2,55,0,1,0,0,0,4,5,1,0,1,1,2,0.0,0.0,1.0,0.0
46487,4,34381,2,64,1,0,0,0,0,4,5,1,0,0,1,1,0.0,0.0,1.0,0.0
46488,0,42984,3,56,1,1,1,0,0,3,6,0,1,0,1,2,0.0,0.0,0.0,1.0
46489,4,9183,2,65,0,1,0,0,0,5,5,0,0,0,1,1,0.0,0.0,1.0,0.0
46490,7,48591,2,31,1,1,0,0,0,5,4,0,0,0,1,2,0.0,0.0,1.0,0.0
46491,3,23795,2,30,1,1,0,0,0,4,3,1,0,0,1,1,0.0,0.0,1.0,0.0
46492,0,23843,2,57,1,0,0,0,1,3,4,1,0,0,1,3,1.0,0.0,0.0,0.0
46493,5,9920,2,52,1,0,0,0,1,4,2,0,0,0,1,3,0.0,0.0,1.0,0.0
46494,3,51699,2,30,0,1,0,1,1,5,3,1,0,0,1,2,0.0,1.0,0.0,0.0
46495,6,7726,2,70,1,1,0,0,0,5,3,1,1,1,1,2,0.0,0.0,1.0,0.0
46496,1,54695,1,44,1,0,0,0,1,2,6,0,0,0,2,3,0.0,0.0,1.0,0.0
46497,7,4164,2,38,1,0,0,0,0,2,2,1,0,0,3,2,0.0,0.0,0.0,1.0
46498,4,11062,2,60,1,1,0,0,0,5,5,1,1,0,1,3,0.0,1.0,0.0,0.0
46499,2,54007,2,76,0,0,1,0,1,2,2,0,0,0,1,3,1.0,0.0,0.0,0.0
46500,7,42503,3,32,1,1,1,0,1,4,4,1,0,0,1,2,0.0,0.0,1.0,0.0
46501,0,14754,1,58,1,0,0,0,1,5,3,0,0,0,1,2,1.0,0.0,0.0,0.0
46502,4,144,3,61,0,1,0,0,0,5,3,0,0,1,3,2,0.0,0.0,1.0,0.0
46503,7,28389,2,36,1,1,0,0,0,4,4,0,0,0,1,2,0.0,0.0,1.0,0.0
46504,0,30096,2,56,0,1,0,0,1,5,3,1,0,1,1,3,1.0,0.0,0.0,0.0
46505,5,38131,1,48,1,0,0,0,0,2,5,1,1,0,1,3,0.0,0.0,1.0,0.0
46506,5,6642,2,53,0,1,0,0,0,3,3,0,0,0,3,3,0.0,0.0,0.0,1.0
46507,5,28127,2,52,0,1,0,0,1,4,3,1,0,0,1,1,0.0,0.0,1.0,0.0
46508,5,52393,2,52,1,0,0,0,1,3,2,0,0,0,1,2,1.0,0.0,0.0,0.0
46509,1,4171,2,46,0,1,0,0,0,3,5,0,0,0,2,2,0.0,0.0,1.0,0.0
46510,7,6271,2,38,1,0,0,1,1,2,2,0,0,0,3,3,0.0,0.0,1.0,0.0
46511,0,47373,2,56,1,0,0,0,0,4,3,1,1,0,1,1,0.0,0.0,1.0,0.0
46512,7,12577,2,35,0,0,1,0,0,2,2,0,0,0,1,2,0.0,0.0,1.0,0.0
46513,5,21658,2,51,0,1,0,0,1,3,5,1,0,0,1,3,1.0,0.0,0.0,0.0
46514,4,9952,2,60,0,1,0,0,1,3,4,0,0,0,1,3,0.0,0.0,1.0,0.0
46515,4,12519,2,63,1,0,0,0,0,5,7,1,0,0,1,2,0.0,0.0,1.0,0.0
46516,3,54518,1,23,1,0,0,1,0,3,1,0,0,0,1,3,0.0,0.0,0.0,1.0
46517,6,27314,2,67,0,0,1,0,0,1,5,0,0,0,1,2,0.0,0.0,1.0,0.0
46518,7,52058,2,32,0,1,0,1,1,3,6,0,0,0,2,3,0.0,0.0,1.0,0.0
46519,6,6168,2,72,1,1,1,0,0,3,1,1,0,0,1,3,1.0,0.0,0.0,0.0
46520,7,26613,2,33,1,0,1,1,1,4,4,0,0,0,1,1,1.0,0.0,0.0,0.0
46521,3,4433,2,25,0,1,1,1,0,2,2,1,0,1,1,2,0.0,0.0,1.0,0.0
46522,7,28596,2,33,1,1,0,1,1,3,2,1,0,0,1,1,0.0,1.0,0.0,0.0
46523,6,29928,2,70,0,0,1,0,0,2,2,0,0,0,1,2,0.0,0.0,1.0,0.0
46524,1,55534,1,43,0,1,0,0,0,5,5,1,0,0,1,3,0.0,0.0,1.0,0.0
46525,4,48443,2,65,0,0,1,0,1,5,4,1,0,0,1,2,0.0,1.0,0.0,0.0
46526,0,35583,1,55,1,0,0,0,1,3,2,0,0,0,2,1,0.0,0.0,0.0,1.0
46527,0,54774,1,59,0,1,1,0,0,2,1,0,1,0,2,3,0.0,0.0,1.0,0.0
46528,7,22151,2,32,1,1,0,1,0,4,3,0,0,0,1,1,0.0,1.0,0.0,0.0
46529,4,30949,2,61,1,0,0,0,1,3,3,0,0,0,1,3,0.0,0.0,1.0,0.0
46530,0,43606,2,55,1,1,0,0,1,5,4,1,0,0,1,3,0.0,0.0,1.0,0.0
46531,5,17730,1,47,0,1,0,0,1,4,5,1,0,0,1,3,1.0,0.0,0.0,0.0
46532,6,6879,2,73,0,1,0,0,0,5,5,0,0,0,1,2,0.0,0.0,1.0,0.0
46533,6,50297,2,66,0,1,0,0,0,3,5,1,0,0,3,2,0.0,0.0,1.0,0.0
46534,6,40359,2,67,1,0,0,0,0,4,4,1,0,0,1,3,0.0,0.0,1.0,0.0
46535,6,40438,2,68,1,0,0,0,1,5,5,0,0,0,2,3,0.0,0.0,1.0,0.0
46536,0,31636,2,58,1,0,0,0,0,3,2,1,0,0,1,2,0.0,0.0,1.0,0.0
46537,5,16992,1,53,1,0,0,0,1,3,5,0,0,0,1,3,1.0,0.0,0.0,0.0
46538,3,49793,2,23,0,0,1,0,1,4,2,1,0,0,1,1,0.0,0.0,0.0,1.0
46539,1,33977,2,45,1,1,0,0,0,2,7,0,0,0,1,1,0.0,0.0,1.0,0.0
46540,3,55455,1,24,1,0,0,1,1,4,5,1,0,0,1,1,0.0,1.0,0.0,0.0
46541,1,20234,3,45,0,1,0,1,1,3,3,0,0,0,1,2,1.0,0.0,0.0,0.0
46542,1,33021,2,42,1,0,0,0,0,3,5,0,0,0,1,3,0.0,0.0,1.0,0.0
46543,7,22442,2,32,1,0,0,0,1,5,6,0,0,1,1,3,0.0,0.0,1.0,0.0
46544,4,55092,1,63,0,1,0,0,1,4,3,1,0,1,1,2,1.0,0.0,0.0,0.0
46545,7,14144,1,35,1,0,0,0,1,4,3,1,0,0,1,1,0.0,0.0,1.0,0.0
46546,4,17053,1,60,1,0,0,0,1,4,2,1,0,0,1,3,1.0,0.0,0.0,0.0
46547,4,59621,2,62,1,0,0,0,1,2,2,1,1,0,1,3,0.0,0.0,0.0,1.0
46548,3,43509,2,28,1,1,1,1,1,4,2,1,0,0,1,2,0.0,0.0,0.0,1.0
46549,5,7172,2,51,1,0,0,0,0,3,2,1,0,0,1,3,1.0,0.0,0.0,0.0
46550,5,7504,2,52,0,0,1,0,0,5,8,0,0,0,3,2,0.0,0.0,1.0,0.0
46551,1,34542,2,41,1,0,0,0,0,4,7,0,0,0,1,3,0.0,0.0,1.0,0.0
46552,4,55331,1,61,0,1,1,0,1,3,2,0,0,0,1,3,0.0,0.0,1.0,0.0
46553,6,44169,2,67,1,0,0,0,1,3,6,1,0,0,1,2,0.0,0.0,1.0,0.0
46554,0,1175,2,58,0,1,1,1,1,3,3,1,0,0,1,3,1.0,0.0,0.0,0.0
46555,3,27586,2,26,1,0,0,1,1,4,3,1,0,0,1,1,0.0,0.0,0.0,1.0
46556,1,28941,2,40,1,1,0,0,1,4,5,1,0,0,3,3,0.0,0.0,0.0,1.0
46557,7,4272,2,31,1,1,1,1,1,4,5,1,0,0,1,3,0.0,0.0,1.0,0.0
46558,5,34827,2,50,1,0,0,0,0,3,5,0,0,0,2,3,0.0,0.0,1.0,0.0
46559,0,32716,2,59,1,0,0,0,1,4,2,1,0,0,1,1,1.0,0.0,0.0,0.0
46560,5,25425,2,52,1,0,1,0,1,4,3,1,0,0,1,3,0.0,0.0,0.0,1.0
46561,5,51254,2,49,0,1,0,1,1,2,2,1,0,0,2,1,0.0,0.0,1.0,0.0
46562,1,55772,1,41,1,0,0,1,0,2,2,0,0,0,1,1,0.0,0.0,1.0,0.0
46563,5,23411,2,47,1,0,0,1,1,4,4,0,0,0,1,3,0.0,0.0,1.0,0.0
46564,0,12436,2,54,0,0,1,0,1,5,5,1,0,0,2,2,0.0,0.0,0.0,1.0
46565,4,34525,2,64,1,0,0,0,1,4,2,0,0,0,1,2,1.0,0.0,0.0,0.0
46566,7,2229,2,35,1,1,0,0,0,4,4,1,0,0,2,1,0.0,0.0,1.0,0.0
46567,2,16285,1,74,1,0,0,0,0,3,2,1,0,0,1,3,0.0,0.0,1.0,0.0
46568,0,2366,2,57,0,1,0,0,0,5,9,0,0,1,2,3,0.0,0.0,1.0,0.0
46569,7,12673,2,34,1,0,0,1,1,3,1,1,0,0,1,1,0.0,1.0,0.0,0.0
46570,6,55536,1,72,1,0,0,0,0,5,3,1,0,0,1,3,0.0,0.0,1.0,0.0
46571,3,44941,2,29,0,1,0,1,0,4,2,1,0,0,1,1,0.0,0.0,1.0,0.0
46572,6,32490,2,71,0,1,0,0,1,5,3,0,1,0,2,3,0.0,0.0,1.0,0.0
46573,7,1996,2,38,1,1,1,0,1,2,6,0,0,0,3,3,0.0,0.0,1.0,0.0
46574,7,26421,2,35,1,0,0,0,0,3,6,1,0,0,1,3,0.0,0.0,1.0,0.0
46575,4,39844,1,61,1,0,0,0,0,5,9,0,0,0,1,3,0.0,0.0,1.0,0.0
46576,0,25314,2,59,0,0,1,0,0,2,4,1,0,0,1,3,0.0,0.0,1.0,0.0
46577,3,2831,2,24,1,1,1,1,1,3,2,1,0,1,1,1,0.0,1.0,0.0,0.0
46578,5,35759,1,50,1,0,0,0,0,4,3,1,0,0,1,1,0.0,0.0,0.0,1.0
46579,4,24615,2,61,0,0,1,0,0,4,7,0,0,0,1,1,0.0,0.0,1.0,0.0
46580,6,39850,1,66,1,1,0,0,1,2,2,0,0,0,1,3,0.0,0.0,1.0,0.0
46581,4,53931,2,64,1,0,0,0,1,3,4,1,1,0,1,2,0.0,0.0,1.0,0.0
46582,6,9127,2,66,0,0,1,0,0,5,5,0,0,0,1,2,0.0,0.0,1.0,0.0
46583,4,2778,2,62,1,0,0,0,1,3,2,1,0,0,1,1,0.0,0.0,1.0,0.0
46584,5,28315,2,48,0,1,0,0,1,5,5,0,0,0,1,1,0.0,0.0,1.0,0.0
46585,7,2447,2,38,0,1,0,0,0,4,3,0,0,0,1,2,0.0,0.0,1.0,0.0
46586,1,9520,2,46,1,0,0,0,1,3,2,1,0,0,1,2,0.0,0.0,1.0,0.0
46587,0,18272,2,56,0,0,1,0,0,4,6,1,0,0,1,2,0.0,0.0,1.0,0.0
46588,1,5017,2,43,1,1,0,0,1,4,3,1,0,0,1,1,1.0,0.0,0.0,0.0
46589,4,6511,2,64,1,1,0,0,0,4,2,1,0,0,1,2,0.0,0.0,1.0,0.0
46590,1,51578,2,41,1,1,0,1,1,5,3,0,0,0,1,2,1.0,0.0,0.0,0.0
46591,5,5752,2,49,0,1,0,0,0,4,4,1,0,0,3,2,0.0,0.0,0.0,1.0
46592,6,15533,1,66,0,1,0,0,0,3,5,1,0,0,1,3,0.0,0.0,1.0,0.0
46593,6,58964,2,71,1,1,0,0,1,4,3,1,0,0,1,3,0.0,0.0,1.0,0.0
46594,0,27633,2,54,0,1,0,0,1,3,4,0,0,0,1,3,1.0,0.0,0.0,0.0
46595,3,24886,2,24,0,1,0,0,0,3,2,0,0,0,1,2,0.0,0.0,0.0,1.0
46596,4,36925,1,64,0,0,1,1,0,3,4,1,0,0,1,3,0.0,0.0,1.0,0.0
46597,1,60104,2,45,1,1,1,0,1,3,3,0,0,0,1,2,0.0,0.0,0.0,1.0
46598,7,2584,2,37,0,1,1,0,1,4,3,1,0,0,1,2,0.0,1.0,0.0,0.0
46599,3,8599,2,29,1,1,0,1,0,4,3,1,0,0,3,3,0.0,1.0,0.0,0.0
46600,4,33640,2,65,1,0,0,0,1,5,1,1,1,0,1,2,0.0,0.0,0.0,1.0
46601,2,24472,2,75,0,1,0,0,0,5,3,1,0,0,1,2,0.0,0.0,1.0,0.0
46602,7,48682,2,35,1,1,0,1,1,4,4,1,0,0,1,3,0.0,1.0,0.0,0.0
46603,7,5182,2,34,1,1,1,0,1,2,4,1,0,0,2,2,0.0,1.0,0.0,0.0
46604,6,50504,2,68,1,1,0,0,1,4,4,0,0,0,1,2,0.0,0.0,1.0,0.0
46605,5,31148,2,53,0,1,0,0,0,4,1,1,0,0,1,1,0.0,0.0,0.0,1.0
46606,0,47449,2,54,1,0,0,0,1,4,4,0,0,0,1,1,0.0,0.0,1.0,0.0
46607,1,36829,1,40,1,0,0,0,1,4,4,1,0,0,2,1,0.0,0.0,1.0,0.0
46608,4,4340,2,65,0,1,1,1,1,4,3,1,0,0,1,3,0.0,0.0,1.0,0.0
46609,5,51746,2,48,1,0,0,0,1,4,2,1,0,0,1,3,0.0,0.0,1.0,0.0
46610,7,53063,2,38,0,0,1,0,1,4,4,0,0,0,1,3,0.0,0.0,0.0,1.0
46611,3,52148,2,27,1,0,0,1,1,5,2,1,0,0,1,2,0.0,0.0,0.0,1.0
46612,1,19466,2,44,1,0,0,0,1,4,4,1,0,0,1,1,1.0,0.0,0.0,0.0
46613,4,21032,2,63,0,0,1,0,0,5,5,0,0,0,1,1,0.0,0.0,1.0,0.0
46614,0,58447,1,58,1,1,0,0,0,2,5,1,0,0,1,1,0.0,0.0,1.0,0.0
46615,6,15257,1,69,1,0,0,0,1,4,5,0,0,0,2,3,0.0,0.0,0.0,1.0
46616,4,35206,1,61,1,0,0,0,0,5,5,1,0,0,1,3,0.0,0.0,0.0,1.0
46617,0,16041,1,59,1,0,0,0,0,3,4,1,0,1,1,3,0.0,0.0,0.0,1.0
46618,0,428,3,57,1,0,0,0,0,4,3,1,1,0,1,2,0.0,0.0,1.0,0.0
46619,0,5801,2,56,1,0,0,0,1,5,6,1,0,0,1,3,0.0,0.0,1.0,0.0
46620,2,38707,1,75,1,0,0,0,1,4,3,0,0,0,3,3,0.0,0.0,1.0,0.0
46621,4,25968,2,62,1,0,0,0,1,3,4,1,0,0,1,3,0.0,0.0,0.0,1.0
46622,2,30194,2,77,1,0,0,0,0,5,4,0,1,0,1,3,0.0,0.0,1.0,0.0
46623,7,27214,2,31,1,1,1,0,1,3,2,1,0,0,2,2,1.0,0.0,0.0,0.0
46624,1,26887,2,43,1,0,0,0,0,3,6,0,0,1,1,3,0.0,0.0,1.0,0.0
46625,3,7350,2,24,0,0,1,1,1,5,5,0,0,0,1,1,0.0,0.0,0.0,1.0
46626,1,15472,1,46,1,0,0,0,1,2,2,0,1,0,1,3,0.0,1.0,0.0,0.0
46627,4,44434,2,64,1,0,0,0,0,3,2,0,0,0,1,2,0.0,0.0,1.0,0.0
46628,6,51030,2,67,0,1,0,1,0,3,1,1,0,0,1,2,0.0,0.0,1.0,0.0
46629,5,52129,2,49,1,1,0,0,1,4,3,1,0,0,2,2,1.0,0.0,0.0,0.0
46630,1,28722,2,39,1,0,0,0,0,2,2,0,0,1,2,1,0.0,0.0,1.0,0.0
46631,7,37073,1,33,1,0,0,0,0,4,1,0,0,0,1,2,0.0,0.0,0.0,1.0
46632,5,34405,2,49,1,0,0,0,0,5,6,1,0,0,1,2,0.0,0.0,1.0,0.0
46633,1,2118,2,39,1,0,0,0,1,4,3,1,0,0,1,3,0.0,0.0,1.0,0.0
46634,6,54952,1,67,1,0,0,0,0,4,3,1,1,0,1,1,1.0,0.0,0.0,0.0
46635,6,7082,2,71,1,0,0,0,0,5,4,1,0,0,1,1,0.0,0.0,1.0,0.0
46636,1,21322,2,46,0,1,0,0,1,4,4,1,0,0,1,1,0.0,1.0,0.0,0.0
46637,5,17949,2,53,1,0,0,0,1,3,3,1,0,0,2,3,0.0,1.0,0.0,0.0
46638,4,55047,1,62,0,0,1,0,0,3,3,1,0,0,1,1,0.0,1.0,0.0,0.0
46639,3,23691,2,28,1,0,0,1,1,5,4,1,0,0,1,3,0.0,0.0,1.0,0.0
46640,5,11611,2,51,1,0,0,0,1,1,2,1,1,0,3,3,0.0,0.0,1.0,0.0
46641,5,37208,1,48,0,1,0,1,1,5,6,0,0,0,2,3,0.0,0.0,1.0,0.0
46642,7,48259,2,38,0,1,1,0,1,4,5,0,0,0,1,1,0.0,0.0,1.0,0.0
46643,3,43781,2,28,1,0,0,1,1,2,2,1,0,0,1,3,0.0,0.0,1.0,0.0
46644,5,19531,3,48,1,0,0,0,1,2,3,1,0,0,1,3,0.0,0.0,0.0,1.0
46645,1,23057,2,40,0,1,0,0,1,4,3,0,0,0,1,2,0.0,0.0,1.0,0.0
46646,2,57177,1,82,1,0,0,0,0,3,2,1,0,0,1,3,0.0,0.0,1.0,0.0
46647,4,3284,2,61,0,1,0,0,0,3,5,0,0,0,1,3,0.0,0.0,1.0,0.0
46648,2,15191,1,83,1,0,0,0,1,3,4,0,0,0,1,3,0.0,1.0,0.0,0.0
46649,1,36637,1,45,1,1,0,0,1,3,2,1,0,0,2,1,1.0,0.0,0.0,0.0
46650,2,16454,1,78,1,1,0,1,1,2,2,1,0,0,1,1,0.0,0.0,1.0,0.0
46651,3,36884,1,22,0,1,0,0,1,4,3,0,0,0,1,1,0.0,0.0,0.0,1.0
46652,3,15423,1,26,1,1,1,0,0,4,4,1,0,0,1,2,0.0,0.0,1.0,0.0
46653,1,4124,2,43,1,0,0,0,1,4,3,1,0,0,1,3,0.0,0.0,1.0,0.0
46654,6,9491,2,72,0,1,0,0,0,2,2,0,0,0,2,2,0.0,0.0,1.0,0.0
46655,3,18662,2,29,1,1,0,0,0,4,5,1,0,0,1,2,0.0,0.0,1.0,0.0
46656,1,29562,2,44,0,0,1,0,0,3,4,0,0,1,1,1,0.0,0.0,1.0,0.0
46657,4,9569,2,64,0,0,1,0,0,5,7,0,0,0,1,2,0.0,0.0,1.0,0.0
46658,4,28531,2,65,1,0,0,0,1,5,3,0,0,0,1,3,0.0,0.0,1.0,0.0
46659,5,56600,1,52,0,1,0,0,0,4,7,1,0,0,3,2,0.0,0.0,1.0,0.0
46660,1,30049,2,41,1,0,0,0,1,4,5,0,0,0,1,3,0.0,0.0,1.0,0.0
46661,0,24628,2,54,1,0,0,0,0,3,4,0,0,0,1,3,0.0,0.0,1.0,0.0
46662,5,29805,2,49,1,1,0,1,1,5,4,0,0,0,1,3,1.0,0.0,0.0,0.0
46663,0,35941,1,57,0,1,0,0,0,3,4,0,0,0,1,1,0.0,0.0,1.0,0.0
46664,0,16072,1,59,1,0,0,0,0,2,1,1,0,0,1,1,0.0,0.0,1.0,0.0
46665,1,12502,2,40,1,1,0,0,1,5,5,0,0,0,2,1,0.0,0.0,1.0,0.0
46666,5,509,3,53,1,0,0,0,0,4,3,0,0,0,1,2,0.0,0.0,1.0,0.0
46667,6,39513,1,66,0,0,1,0,0,2,4,1,0,0,1,3,0.0,0.0,1.0,0.0
46668,1,53211,2,42,1,0,0,0,0,4,3,0,0,0,1,2,0.0,0.0,1.0,0.0
46669,2,37142,1,74,1,0,0,0,0,3,3,0,0,0,1,1,0.0,0.0,1.0,0.0
46670,6,12786,2,70,0,0,1,0,1,3,3,0,0,0,1,2,0.0,0.0,1.0,0.0
46671,1,8130,2,42,1,0,0,0,0,5,5,0,0,0,1,2,0.0,0.0,1.0,0.0
46672,1,59571,2,39,0,1,0,0,1,4,2,1,0,0,1,1,0.0,0.0,0.0,1.0
46673,0,7260,2,58,0,1,0,0,0,4,8,0,1,0,2,3,0.0,0.0,1.0,0.0
46674,0,21501,2,56,0,1,0,0,1,4,2,1,0,0,1,1,0.0,1.0,0.0,0.0
46675,0,10006,2,54,0,1,0,0,0,4,8,1,1,0,2,3,0.0,0.0,1.0,0.0
46676,6,24401,2,66,1,0,0,0,1,5,3,1,0,0,1,1,0.0,0.0,0.0,1.0
46677,7,13408,1,31,1,1,0,0,1,4,4,1,0,0,1,1,0.0,0.0,1.0,0.0
46678,1,42812,3,44,1,1,0,1,0,4,4,1,0,0,1,1,0.0,1.0,0.0,0.0
46679,0,28420,2,55,1,0,0,0,0,3,5,0,0,0,1,3,0.0,0.0,0.0,1.0
46680,4,8778,2,61,1,0,0,0,0,2,2,1,0,0,1,3,0.0,0.0,1.0,0.0
46681,1,59752,2,43,1,1,0,0,0,5,4,1,0,0,1,1,0.0,0.0,1.0,0.0
46682,1,26321,2,46,1,1,0,0,1,5,3,1,0,0,1,2,0.0,0.0,0.0,1.0
46683,3,35173,1,26,1,0,0,1,1,4,5,1,0,0,1,3,0.0,1.0,0.0,0.0
46684,7,22594,2,33,1,1,0,0,0,4,5,0,0,0,1,3,0.0,0.0,0.0,1.0
46685,6,50679,2,67,0,0,1,0,1,4,1,1,0,0,1,1,1.0,0.0,0.0,0.0
46686,3,10989,2,27,1,1,0,0,1,3,1,0,0,0,3,3,1.0,0.0,0.0,0.0
46687,5,29552,2,47,1,0,0,0,1,2,1,1,0,0,1,1,1.0,0.0,0.0,0.0
46688,1,43677,2,41,0,1,0,1,0,3,2,1,0,0,1,2,0.0,0.0,0.0,1.0
46689,4,51848,2,61,0,1,0,0,0,2,1,0,0,1,1,1,0.0,0.0,1.0,0.0
46690,4,56371,1,63,1,0,0,0,1,2,4,1,0,0,1,1,1.0,0.0,0.0,0.0
46691,4,55110,1,60,0,0,1,0,1,3,1,1,0,0,1,1,1.0,0.0,0.0,0.0
46692,0,7116,2,59,0,1,0,0,0,5,6,1,0,0,1,3,0.0,0.0,1.0,0.0
