ID,Mileage,Age,Drive-City,Drive-Highway,Drive-Rural,First New,Gender,Income,Education,Marital Status,Conquest,Consumer Reports,Knowledgeable,Fuel Grade,Grade
57584,1,76,0,0,1,0,1,3,2,Married,0,1,0,1,3
57585,1,56,0,0,1,0,1,4,3,Divorced/Widowed/Separated,0,0,0,1,2
57586,1,43,1,0,0,0,1,3,3,Living With Sig Oth/Dom Prtnr,1,0,0,1,2
57587,1,48,0,0,1,0,0,2,5,Married,0,0,0,2,3
57588,1,57,1,0,0,0,0,3,1,Married,0,0,0,1,2
57589,1,63,1,0,0,0,1,3,2,Single/Not Married,0,0,0,1,3
57590,1,79,0,0,1,0,0,2,4,Married,0,1,0,2,3
57591,1,67,1,0,0,0,1,5,5,Married,0,0,0,1,1
57592,1,66,1,0,0,0,0,5,6,Married,0,0,0,1,1
57593,1,86,1,0,0,0,1,2,1,Divorced/Widowed/Separated,1,0,0,1,2
57594,1,52,1,0,0,1,1,3,2,Married,1,0,0,1,2
57595,1,76,0,0,1,0,0,3,2,Divorced/Widowed/Separated,0,0,0,1,2
57596,1,69,1,0,0,0,1,3,2,Single/Not Married,0,0,0,1,2
57597,1,79,1,0,0,0,0,4,3,Married,1,0,0,1,2
57598,1,76,1,0,0,0,1,2,3,Divorced/Widowed/Separated,0,0,0,1,3
57599,1,63,0,1,0,0,1,5,6,Married,0,0,0,1,2
57600,1,85,1,0,0,0,0,3,1,Married,1,0,0,1,1
57601,1,80,1,0,0,0,0,3,1,Divorced/Widowed/Separated,0,1,0,1,2
57602,1,33,1,1,0,1,1,4,6,Married,0,0,0,1,2
57603,1,57,1,0,0,0,0,3,3,Married,0,0,0,1,3
57604,1,45,0,1,0,0,1,3,4,Single/Not Married,0,0,0,1,2
57605,1,36,1,0,0,0,0,3,2,Married,0,0,0,1,2
57606,1,76,0,1,0,0,1,5,1,Divorced/Widowed/Separated,0,1,0,3,1
57607,1,61,1,0,0,1,1,5,5,Married,1,0,0,1,2
57608,1,56,0,0,1,1,1,3,5,Married,0,0,0,1,3
57609,1,63,1,0,0,0,1,4,5,Married,0,1,0,1,3
57610,1,67,0,1,0,0,0,5,5,Married,0,1,1,1,2
57611,1,72,1,0,0,0,1,4,5,Divorced/Widowed/Separated,0,0,0,1,2
57612,1,67,1,0,0,0,0,1,4,Married,1,1,0,1,2
57613,1,67,0,1,0,0,1,2,2,Single/Not Married,1,0,0,1,2
57614,1,65,0,0,1,0,1,4,3,Married,1,0,0,2,2
57615,1,62,1,0,0,1,1,3,2,Single/Not Married,1,0,0,1,1
57616,1,65,1,0,0,0,0,2,2,Married,1,0,0,2,1
57617,1,78,1,0,0,0,1,5,2,Divorced/Widowed/Separated,1,0,0,1,1
57618,1,44,1,1,0,0,1,4,2,Single/Not Married,0,0,0,3,1
57619,1,51,1,0,0,0,0,2,2,Married,1,0,0,1,1
57620,1,67,1,0,0,0,1,4,2,Single/Not Married,1,0,0,1,3
57621,1,66,1,0,0,0,0,2,3,Married,0,0,0,1,2
57622,1,56,1,0,0,0,0,3,3,Married,1,0,0,1,3
57623,1,70,1,0,0,0,0,2,2,Married,1,0,0,1,2
57624,1,65,0,0,1,0,1,2,2,Married,0,0,0,2,2
57625,1,64,0,0,1,0,1,2,1,Divorced/Widowed/Separated,0,0,0,1,1
57626,1,74,1,0,0,0,1,2,2,Divorced/Widowed/Separated,0,0,0,1,3
57627,1,60,1,0,0,1,1,2,3,Married,0,0,0,1,2
57628,1,34,0,1,0,0,1,3,2,Married,1,0,0,2,2
57629,1,62,1,0,0,0,0,4,3,Married,0,0,0,1,2
57630,1,68,1,1,0,0,1,3,4,Married,1,1,0,1,3
57631,1,34,1,1,1,0,1,3,1,Married,0,0,1,2,2
57632,1,57,1,0,0,0,1,5,4,Married,0,0,0,1,1
57633,1,64,1,0,0,1,1,2,1,Single/Not Married,0,0,0,1,1
57634,1,66,1,0,0,0,1,4,2,Divorced/Widowed/Separated,0,0,0,1,1
57635,1,80,1,0,0,0,0,3,3,Married,0,0,0,1,2
57636,1,76,1,0,0,0,0,2,3,Married,0,0,0,1,2
57637,1,69,1,0,0,0,0,4,3,Single/Not Married,0,0,0,1,2
57638,1,75,1,0,0,0,0,3,2,Married,1,1,1,1,3
57639,1,71,0,0,1,0,1,1,2,Divorced/Widowed/Separated,1,0,0,1,3
57640,1,29,1,0,0,0,0,3,2,Living With Sig Oth/Dom Prtnr,0,0,0,1,1
57641,1,83,1,1,0,0,0,1,2,Divorced/Widowed/Separated,1,0,0,1,2
57642,1,70,0,0,1,0,1,4,4,Married,0,0,0,1,2
57643,1,72,0,0,1,0,1,3,4,Married,1,0,0,1,3
57644,1,37,1,0,0,0,0,4,6,Married,1,0,0,1,3
57645,1,69,1,0,0,0,1,4,3,Married,0,1,0,1,3
57646,1,64,1,0,0,0,0,3,2,Married,1,0,0,1,2
57647,1,74,1,0,0,0,1,3,5,Divorced/Widowed/Separated,0,1,0,1,3
57648,1,41,1,1,0,0,1,3,2,Married,0,0,1,1,2
57649,1,67,1,0,0,0,1,5,3,Divorced/Widowed/Separated,1,0,0,1,2
57650,1,57,1,0,0,0,1,3,2,Divorced/Widowed/Separated,1,0,0,1,2
57651,1,66,1,0,0,0,1,3,3,Married,1,0,0,1,1
57652,1,36,1,0,0,1,1,3,3,Married,1,0,0,1,3
57653,1,59,0,0,1,0,1,5,5,Married,0,0,0,1,3
57654,1,63,1,1,0,0,0,4,3,Married,1,0,0,1,2
57655,1,61,0,0,1,0,1,3,3,Married,1,0,0,1,3
57656,1,65,1,0,0,0,0,3,2,Married,0,0,0,1,2
57657,1,61,0,1,0,0,0,2,2,Divorced/Widowed/Separated,0,0,0,1,3
57658,1,48,0,0,1,0,1,3,3,Married,1,0,0,1,2
57659,1,37,1,0,0,0,1,2,2,Married,1,0,0,1,1
57660,1,75,1,0,0,0,0,3,2,Divorced/Widowed/Separated,0,0,1,2,2
57661,1,59,1,0,0,0,1,5,3,Divorced/Widowed/Separated,0,0,0,1,3
57662,1,62,0,0,1,0,1,2,2,Married,0,0,0,1,2
57663,1,31,1,1,0,0,1,4,1,Single/Not Married,0,0,0,1,3
57664,1,80,1,0,0,0,1,3,2,Divorced/Widowed/Separated,0,0,0,1,2
57665,1,63,1,0,0,1,1,1,4,Married,1,0,0,1,3
57666,1,48,1,0,0,0,1,4,6,Married,1,0,0,1,2
57667,1,48,1,0,0,0,1,4,2,Divorced/Widowed/Separated,1,0,0,2,3
57668,1,58,1,0,0,0,0,4,3,Divorced/Widowed/Separated,1,1,1,1,2
57669,1,45,0,1,0,0,0,3,2,Single/Not Married,1,0,0,2,3
57670,1,74,1,0,0,1,0,2,2,Married,1,0,0,1,1
57671,1,26,1,1,0,1,0,5,3,Single/Not Married,1,0,0,2,2
57672,1,71,1,0,0,0,0,2,2,Married,0,0,0,1,2
57673,1,46,1,0,0,0,0,2,2,Married,1,0,0,1,2
57674,1,23,1,0,0,1,1,4,1,Single/Not Married,1,0,0,1,2
57675,1,73,0,0,1,0,0,3,3,Married,1,0,0,1,1
57676,1,63,1,0,0,0,1,2,2,Married,1,0,0,1,3
57677,1,63,1,0,0,0,1,3,3,Married,0,0,0,1,3
57678,1,58,1,0,0,0,1,3,3,Married,1,0,0,1,3
57679,1,40,1,1,0,0,1,2,2,Married,1,0,0,1,3
57680,1,41,1,1,0,1,1,5,4,Married,0,0,0,1,2
57681,1,67,1,0,0,0,1,4,1,Divorced/Widowed/Separated,0,0,0,1,3
57682,1,49,0,1,0,0,1,2,5,Married,0,0,0,1,2
57683,1,72,1,0,0,0,1,5,3,Married,0,1,0,1,3
57684,1,68,1,0,0,0,1,4,4,Married,0,0,0,1,1
57685,1,43,1,0,0,0,0,4,4,Married,0,0,0,1,3
57686,1,65,0,0,1,0,1,4,3,Divorced/Widowed/Separated,0,0,0,1,3
57687,1,58,0,0,1,0,1,4,3,Divorced/Widowed/Separated,0,0,0,1,2
57688,1,59,1,1,0,0,0,2,2,Married,1,0,0,1,2
57689,1,65,0,1,0,0,1,3,3,Married,1,0,0,1,3
57690,1,61,1,0,0,0,1,4,3,Divorced/Widowed/Separated,0,0,0,1,1
57691,1,67,0,0,1,0,1,5,1,Living With Sig Oth/Dom Prtnr,1,0,0,1,1
57692,1,61,1,0,0,0,1,2,5,Married,1,0,0,1,2
57693,1,41,1,0,0,0,0,3,3,Married,1,0,0,1,3
57694,1,68,1,0,0,0,1,3,2,Divorced/Widowed/Separated,1,0,0,1,3
57695,1,52,1,0,0,0,1,3,4,Single/Not Married,0,0,0,1,3
57696,1,64,1,0,1,0,1,4,3,Living With Sig Oth/Dom Prtnr,1,0,0,1,3
57697,1,65,1,0,0,0,0,3,3,Divorced/Widowed/Separated,1,0,0,1,2
57698,1,60,1,0,0,1,0,3,2,Single/Not Married,0,0,0,1,2
57699,1,64,1,0,0,0,0,3,4,Married,0,1,0,1,2
57700,1,67,1,0,0,0,0,4,3,Married,1,0,0,1,1
57701,1,33,1,1,0,0,0,3,4,Single/Not Married,1,0,0,1,2
57702,1,58,0,0,1,0,0,3,8,Married,1,0,0,1,3
57703,1,68,1,0,0,0,0,3,3,Married,0,0,0,1,2
57704,1,62,1,0,0,0,0,3,8,Married,1,1,0,1,2
57705,1,72,1,0,0,0,1,4,3,Married,1,0,0,2,2
57706,1,53,0,0,1,0,1,2,2,Married,1,0,0,1,2
57707,1,79,0,0,1,0,1,4,3,Divorced/Widowed/Separated,1,0,0,1,1
57708,1,51,1,0,0,0,1,4,5,Single/Not Married,0,0,0,1,2
57709,1,75,1,0,0,0,1,3,2,Married,0,0,0,1,2
57710,1,71,0,0,1,0,0,3,4,Married,0,0,0,1,3
57711,1,28,1,0,0,1,1,5,2,Living With Sig Oth/Dom Prtnr,1,0,0,1,2
57712,1,68,1,0,0,0,0,5,5,Married,0,0,0,1,3
57713,1,63,1,0,0,0,0,4,5,Married,0,0,0,1,1
57714,1,66,1,0,0,0,0,5,7,Married,0,0,0,1,1
57715,1,67,1,0,0,0,1,4,6,Married,1,0,0,1,3
57716,1,49,0,1,0,0,1,4,3,Married,1,0,0,1,3
57717,1,36,1,0,0,1,1,2,4,Married,1,0,0,1,3
57718,1,48,1,0,0,0,1,4,3,Single/Not Married,1,0,0,1,3
57719,1,75,1,0,0,0,1,2,1,Divorced/Widowed/Separated,0,0,0,1,3
57720,1,55,1,1,0,0,1,4,2,Married,1,0,0,1,2
57721,1,51,1,0,1,0,1,4,4,Married,0,0,0,1,3
57722,1,35,1,0,0,0,1,5,2,Single/Not Married,1,0,0,1,2
57723,1,64,1,0,0,0,1,3,2,Married,1,0,0,1,1
57724,1,61,1,0,0,0,1,3,2,Divorced/Widowed/Separated,0,0,0,1,2
57725,1,71,1,0,0,0,1,1,5,Single/Not Married,0,1,0,1,3
57726,1,67,1,0,0,1,0,3,3,Married,1,0,0,1,1
57727,1,67,0,0,1,0,1,3,3,Divorced/Widowed/Separated,0,1,0,1,3
57728,1,67,1,1,0,0,1,4,4,Married,1,0,0,1,2
57729,1,58,0,0,1,0,0,4,2,Married,1,0,0,1,2
57730,1,71,1,1,0,0,1,2,1,Divorced/Widowed/Separated,0,1,0,1,2
57731,1,63,0,0,1,0,0,3,3,Married,0,0,0,1,3
57732,1,34,1,1,1,0,1,5,3,Single/Not Married,1,0,0,1,2
57733,1,61,1,0,0,1,1,4,4,Divorced/Widowed/Separated,1,0,0,1,1
57734,1,70,0,1,0,0,0,3,2,Married,1,0,0,1,2
57735,1,74,0,1,0,0,1,2,1,Married,0,0,0,1,2
57736,1,72,0,0,1,0,0,2,4,Married,1,0,0,1,3
57737,1,57,0,0,1,0,0,2,2,Married,0,0,1,1,2
57738,1,68,1,1,0,0,0,5,4,Married,1,0,0,1,3
57739,1,55,1,0,0,0,0,3,3,Living With Sig Oth/Dom Prtnr,1,0,0,1,1
57740,1,76,0,0,1,0,1,2,2,Divorced/Widowed/Separated,1,0,0,1,2
57741,1,56,1,0,0,0,1,2,2,Divorced/Widowed/Separated,1,0,0,1,3
57742,1,69,1,0,0,0,0,4,2,Married,0,0,0,1,2
57743,1,26,1,0,0,1,1,5,2,Single/Not Married,0,0,1,1,3
57744,1,58,0,0,1,0,1,2,5,Married,1,0,0,1,3
57745,1,87,1,0,0,0,1,3,2,Divorced/Widowed/Separated,1,0,0,1,2
57746,1,62,1,1,0,1,1,2,1,Divorced/Widowed/Separated,1,0,0,1,1
57747,1,49,1,0,0,0,1,4,7,Married,1,0,0,2,3
57748,1,45,1,0,0,0,1,2,3,Married,1,1,0,1,2
57749,1,69,1,0,0,1,1,5,3,Married,1,0,0,1,2
57750,1,72,1,0,0,0,0,4,2,Married,1,0,0,1,1
57751,1,52,0,1,1,0,0,4,1,Living With Sig Oth/Dom Prtnr,1,0,0,1,2
57752,1,75,1,0,0,0,1,5,5,Divorced/Widowed/Separated,1,0,0,2,2
57753,1,63,1,0,0,0,1,3,2,Single/Not Married,1,0,0,1,2
57754,1,40,1,0,0,1,0,4,6,Living With Sig Oth/Dom Prtnr,1,0,0,1,2
57755,1,70,0,1,0,0,0,3,4,Married,0,0,0,1,2
57756,1,38,1,1,0,0,0,2,3,Divorced/Widowed/Separated,0,0,0,2,1
57757,1,83,1,1,0,0,0,2,1,Married,0,0,0,1,2
57758,1,78,1,0,0,0,0,3,2,Married,0,0,0,1,1
57759,1,75,1,0,0,0,1,3,6,Married,0,0,0,1,1
57760,1,54,1,1,1,0,0,4,3,Married,1,0,0,3,1
57761,1,81,0,0,1,0,0,5,5,Married,1,1,0,1,3
57762,1,84,1,0,0,0,0,5,3,Married,0,0,0,1,3
57763,1,78,1,0,0,0,0,4,3,Married,1,0,0,1,2
57764,1,65,0,0,1,1,0,3,2,Married,0,0,1,1,2
57765,1,70,1,0,0,0,1,4,6,Married,0,0,0,1,3
57766,1,74,1,0,0,0,0,4,4,Married,1,1,0,1,2
57767,1,48,1,0,0,0,1,4,3,Married,0,0,0,1,2
57768,1,82,1,0,0,0,1,3,2,Married,1,0,0,1,1
57769,1,77,0,0,1,0,1,2,1,Married,0,0,0,1,1
57770,1,58,1,1,0,0,0,2,2,Married,1,0,0,1,1
57771,1,52,1,1,1,0,1,5,5,Single/Not Married,0,0,0,1,3
57772,1,74,1,0,0,0,0,4,3,Married,1,0,0,1,2
57773,1,75,0,1,1,0,0,3,2,Married,0,0,1,1,3
57774,1,50,1,0,0,0,0,4,6,Married,1,0,0,1,3
57775,1,52,1,1,0,0,0,4,2,Married,1,0,0,2,2
57776,1,44,1,1,0,0,0,4,4,Married,1,0,0,1,3
57777,1,72,0,0,1,0,1,2,2,Married,0,0,0,1,2
57778,1,88,1,0,0,0,0,3,2,Married,0,0,0,1,2
57779,1,52,1,1,0,0,1,4,1,Single/Not Married,0,0,0,1,2
57780,1,55,1,0,0,0,0,5,5,Married,1,0,0,2,2
57781,1,51,1,0,0,0,1,3,5,Married,0,0,0,1,3
57782,1,66,1,0,0,0,1,2,3,Divorced/Widowed/Separated,0,0,0,1,2
57783,1,48,1,0,0,1,0,3,2,Single/Not Married,0,0,0,1,3
57784,1,45,1,0,0,1,0,4,7,Living With Sig Oth/Dom Prtnr,0,0,0,3,2
57785,1,76,1,1,1,0,1,5,2,Divorced/Widowed/Separated,0,0,0,1,3
57786,1,55,1,0,0,0,0,4,3,Married,0,0,0,1,2
57787,1,65,1,0,1,0,1,3,2,Married,1,0,0,1,3
57788,1,68,1,0,0,1,1,3,2,Divorced/Widowed/Separated,1,0,0,2,3
57789,1,73,1,0,0,0,1,4,4,Living With Sig Oth/Dom Prtnr,1,0,0,1,2
57790,1,70,1,0,0,0,1,3,2,Married,1,0,0,1,1
57791,1,44,1,0,0,0,1,4,3,Married,1,0,0,1,3
57792,1,56,0,0,1,0,1,2,2,Married,0,0,0,1,3
57793,1,69,1,0,0,0,0,4,2,Divorced/Widowed/Separated,1,0,0,1,2
57794,1,73,1,0,0,0,0,3,3,Single/Not Married,1,0,0,1,2
57795,1,55,1,0,0,1,1,4,4,Divorced/Widowed/Separated,0,0,0,1,3
57796,1,68,1,0,0,1,1,2,2,Married,1,0,0,1,1
57797,1,67,0,0,1,0,1,5,5,Married,1,0,0,1,3
57798,1,68,0,0,1,0,1,3,2,Married,1,0,0,2,2
57799,1,65,1,0,0,0,0,1,4,Married,0,0,0,1,2
57800,1,57,1,0,0,0,1,3,3,Married,0,0,0,1,2
57801,1,73,1,0,0,0,0,3,2,Married,1,0,0,1,2
57802,1,63,1,0,0,0,1,3,5,Married,1,0,0,1,2
57803,1,59,1,1,0,0,0,3,3,Married,0,1,0,1,3
57804,1,64,1,0,0,1,1,4,3,Single/Not Married,0,0,0,1,2
57805,1,53,1,0,0,0,0,4,5,Married,1,0,0,1,3
57806,1,66,1,0,0,0,1,2,1,Divorced/Widowed/Separated,1,0,0,1,1
57807,1,47,1,0,0,0,0,5,3,Single/Not Married,1,1,0,1,3
57808,1,74,1,0,0,0,1,5,3,Divorced/Widowed/Separated,1,1,0,1,3
57809,1,77,0,0,1,0,1,4,2,Divorced/Widowed/Separated,0,0,0,1,2
57810,1,35,1,0,0,1,1,4,2,Single/Not Married,1,0,0,1,1
57811,1,68,1,0,0,1,0,2,2,Married,1,0,0,1,2
57812,1,54,1,0,0,0,0,2,2,Single/Not Married,1,0,0,1,2
57813,1,65,1,0,0,0,1,5,5,Married,1,0,0,1,3
57814,1,58,1,0,0,0,0,5,5,Single/Not Married,1,0,0,1,2
57815,1,65,1,0,0,0,1,2,2,Married,0,0,0,1,2
57816,1,66,0,0,1,0,1,4,5,Married,0,0,0,1,2
57817,1,54,1,0,0,0,1,3,2,Divorced/Widowed/Separated,1,0,0,1,3
57818,1,59,1,0,0,0,1,3,2,Married,0,0,0,1,2
57819,1,69,0,0,1,0,0,5,5,Married,1,0,0,1,2
57820,1,64,0,0,1,0,1,1,3,Single/Not Married,1,0,0,1,2
57821,1,69,1,0,0,0,1,2,2,Married,0,0,0,1,2
57822,1,58,0,1,0,0,0,2,2,Married,1,0,1,1,1
57823,1,72,1,0,0,0,0,3,4,Married,1,0,0,1,2
57824,1,33,1,0,0,1,1,3,3,Married,1,0,0,1,1
57825,1,72,0,0,1,0,1,1,2,Single/Not Married,0,0,0,1,3
57826,1,63,1,0,0,0,1,3,5,Married,1,0,0,1,3
57827,1,23,1,0,0,1,1,4,3,Single/Not Married,1,0,0,1,1
57828,1,57,1,1,1,0,1,1,2,Divorced/Widowed/Separated,0,0,0,2,1
57829,1,69,1,0,0,0,1,3,5,Married,1,0,0,3,3
57830,1,59,0,0,1,0,0,4,6,Married,0,0,0,1,3
57831,1,72,1,0,0,0,1,5,5,Divorced/Widowed/Separated,0,0,0,1,1
57832,1,66,1,0,0,0,1,2,2,Divorced/Widowed/Separated,0,0,0,1,3
57833,1,70,1,0,0,0,0,3,2,Married,0,0,0,1,2
57834,1,74,1,0,0,0,1,5,3,Married,1,0,0,1,2
57835,1,41,0,1,0,0,1,4,3,Married,1,0,0,3,3
57836,1,31,1,0,0,1,1,2,4,Married,1,0,0,1,2
57837,1,62,1,0,0,0,1,5,5,Single/Not Married,0,0,0,1,2
57838,1,58,1,0,0,0,0,2,3,Married,1,0,0,1,1
57839,1,69,1,0,0,0,1,3,2,Divorced/Widowed/Separated,1,0,0,1,1
57840,1,79,1,0,0,0,0,3,2,Married,0,1,0,1,3
57841,1,53,1,0,0,0,1,5,5,Single/Not Married,1,0,0,1,3
57842,1,56,0,0,1,0,1,4,3,Divorced/Widowed/Separated,0,0,0,1,3
57843,1,86,1,0,0,0,0,3,2,Married,1,1,0,1,2
57844,1,54,1,0,0,0,1,3,6,Married,1,0,0,1,3
57845,1,35,1,0,0,0,0,4,7,Married,0,0,0,1,3
57846,1,56,1,0,0,0,0,5,8,Living With Sig Oth/Dom Prtnr,1,1,0,1,3
57847,1,79,0,0,1,0,0,4,3,Married,0,1,0,1,3
57848,1,69,1,0,0,0,1,3,2,Married,1,0,0,1,1
57849,1,65,1,0,0,0,0,3,5,Married,1,0,0,1,3
57850,1,62,1,0,0,0,1,3,3,Divorced/Widowed/Separated,1,0,0,1,3
57851,1,66,1,0,0,0,0,4,5,Married,1,0,0,1,2
57852,1,47,0,1,0,0,1,3,4,Divorced/Widowed/Separated,1,0,0,2,3
57853,1,81,1,0,0,0,1,3,4,Married,0,1,0,1,3
57854,1,61,1,0,0,0,1,2,4,Married,1,0,0,1,2
57855,1,65,1,0,0,0,1,3,3,Divorced/Widowed/Separated,0,0,0,1,2
57856,1,71,0,0,1,0,0,2,3,Married,1,1,0,1,2
57857,1,47,1,0,0,0,1,4,4,Married,1,0,0,1,2
57858,1,63,1,0,0,0,0,4,3,Married,1,0,0,1,3
57859,1,25,0,1,1,1,1,3,1,Single/Not Married,1,0,0,1,2
57860,1,73,0,0,1,0,1,4,4,Married,1,0,0,3,2
57861,1,46,0,1,0,0,1,3,2,Divorced/Widowed/Separated,1,0,0,1,1
57862,1,61,1,0,0,0,0,5,5,Married,0,0,0,1,3
57863,1,35,0,0,1,0,1,4,3,Married,0,0,0,1,1
57864,1,65,1,0,0,0,0,2,4,Married,0,0,0,1,2
57865,1,75,1,1,0,0,1,3,3,Divorced/Widowed/Separated,0,0,0,1,1
57866,1,66,1,0,0,0,1,3,1,Divorced/Widowed/Separated,1,0,0,1,2
57867,1,70,1,0,0,0,1,2,2,Married,1,1,0,1,2
57868,1,64,1,0,0,0,1,3,2,Married,1,0,0,1,1
57869,1,31,1,0,0,0,0,3,1,Living With Sig Oth/Dom Prtnr,1,0,0,1,3
57870,1,47,1,0,0,0,1,5,2,Single/Not Married,0,0,0,1,3
57871,1,61,1,0,0,0,1,3,1,Married,0,0,0,1,1
57872,1,56,1,0,0,0,1,2,2,Single/Not Married,1,0,0,1,2
57873,1,75,0,0,1,0,1,2,1,Divorced/Widowed/Separated,0,0,0,1,2
57874,1,71,1,0,0,0,1,1,2,Married,1,0,0,1,2
57875,1,88,1,0,0,0,0,5,4,Married,1,0,0,1,1
57876,1,74,1,0,0,0,1,5,2,Divorced/Widowed/Separated,1,0,0,1,1
57877,1,49,0,0,1,0,0,2,2,Married,1,0,0,1,1
57878,1,42,1,0,0,0,0,5,3,Married,1,0,0,1,2
57879,1,36,1,0,0,0,1,4,3,Married,0,0,0,1,3
57880,1,29,1,0,0,0,0,4,4,Married,1,0,0,1,2
57881,1,83,1,0,0,0,1,3,1,Divorced/Widowed/Separated,1,0,0,1,1
57882,1,68,1,0,0,0,0,5,5,Married,1,0,0,1,1
57883,1,48,1,0,0,0,1,4,6,Married,1,0,0,3,3
57884,1,72,1,0,0,0,0,5,3,Married,0,1,0,1,1
57885,1,46,1,0,0,0,0,4,4,Married,1,0,0,1,1
57886,1,67,1,0,0,0,1,5,5,Married,0,1,0,1,3
57887,1,54,1,0,0,0,1,4,6,Married,1,0,0,2,3
57888,1,69,1,0,0,0,1,2,1,Divorced/Widowed/Separated,0,0,0,1,1
57889,1,51,1,0,0,0,0,3,4,Single/Not Married,1,0,0,1,1
57890,1,63,1,0,0,0,1,2,2,Divorced/Widowed/Separated,0,0,0,1,2
57891,1,54,1,0,0,0,0,3,2,Single/Not Married,1,0,0,1,1
57892,1,58,1,0,0,0,0,4,4,Married,1,0,0,1,1
57893,1,69,0,0,1,0,0,2,2,Married,1,0,0,1,1
57894,1,33,0,0,1,0,0,4,6,Married,0,0,0,1,2
57895,1,29,1,0,0,1,1,5,3,Married,1,0,0,1,2
57896,1,54,1,0,0,0,1,5,6,Married,1,0,0,1,3
57897,1,88,1,0,0,0,1,3,4,Divorced/Widowed/Separated,1,0,0,1,3
57898,1,81,0,0,1,1,1,2,2,Married,1,0,0,1,2
57899,1,53,1,0,0,0,0,4,2,Single/Not Married,1,0,0,1,3
57900,1,60,1,0,0,0,1,5,5,Married,1,0,0,1,2
57901,1,69,1,0,0,0,1,2,3,Married,1,0,0,1,2
57902,1,53,1,0,0,0,1,4,5,Divorced/Widowed/Separated,0,0,0,1,1
57903,1,29,0,1,0,1,1,3,2,Single/Not Married,1,0,0,2,2
57904,1,50,1,0,0,0,1,2,2,Divorced/Widowed/Separated,0,0,0,1,2
57905,1,81,0,1,0,0,1,3,3,Divorced/Widowed/Separated,1,0,0,1,3
57906,1,77,1,0,0,0,1,5,2,Living With Sig Oth/Dom Prtnr,0,1,0,1,3
57907,1,64,1,0,0,0,1,3,1,Divorced/Widowed/Separated,1,0,0,1,1
57908,1,62,1,0,0,0,0,4,5,Married,1,0,0,1,2
57909,1,66,1,0,0,0,1,5,3,Married,1,0,0,1,2
57910,1,71,0,0,1,0,0,5,7,Married,0,0,0,1,3
57911,1,52,1,0,0,1,0,2,3,Married,0,0,0,1,2
57912,1,72,1,0,0,0,1,4,3,Married,1,0,0,1,2
57913,1,54,1,1,0,0,1,3,4,Divorced/Widowed/Separated,0,0,0,1,3
57914,1,65,1,0,1,0,1,3,2,Married,1,0,0,1,3
57915,1,75,1,0,0,0,0,3,3,Divorced/Widowed/Separated,0,0,0,1,3
57916,1,80,0,0,1,0,1,3,1,Divorced/Widowed/Separated,1,0,0,1,2
57917,1,57,1,0,1,0,0,2,3,Married,1,0,1,3,2
57918,1,68,1,0,0,0,1,3,3,Married,0,0,0,1,2
57919,1,77,0,0,1,0,0,5,3,Married,0,1,0,1,3
57920,1,44,1,0,0,0,1,4,3,Living With Sig Oth/Dom Prtnr,1,0,1,1,1
57921,1,45,1,0,0,0,0,2,2,Married,1,0,0,3,2
57922,1,48,1,0,0,0,0,3,4,Married,1,0,0,2,2
57923,1,64,1,0,0,0,1,2,2,Married,0,0,0,1,3
57924,1,48,1,0,0,0,1,2,5,Living With Sig Oth/Dom Prtnr,1,0,0,1,1
57925,1,48,1,0,0,0,1,4,2,Single/Not Married,0,0,0,1,3
57926,1,57,1,0,0,0,0,2,2,Married,1,0,0,1,1
57927,1,32,0,0,1,1,1,4,2,Married,0,0,0,1,1
57928,1,56,1,0,0,0,1,4,5,Married,1,1,0,1,3
57929,1,72,0,0,1,0,0,3,2,Married,0,0,0,1,2
57930,1,57,1,0,0,0,1,1,3,Married,0,0,0,1,3
57931,1,47,1,0,0,0,0,3,1,Single/Not Married,1,1,0,1,1
57932,1,64,1,0,0,0,0,3,3,Married,1,0,0,1,1
57933,1,59,1,0,0,0,0,4,6,Married,1,0,0,1,3
57934,1,63,1,0,0,0,1,3,2,Living With Sig Oth/Dom Prtnr,0,0,0,1,2
57935,1,74,1,0,0,1,0,3,2,Divorced/Widowed/Separated,0,0,0,1,1
57936,1,73,0,0,1,0,1,3,1,Divorced/Widowed/Separated,1,0,1,1,3
57937,1,65,1,0,0,0,1,4,3,Married,1,0,0,1,1
57938,1,58,1,0,0,0,1,3,3,Divorced/Widowed/Separated,1,0,0,1,2
57939,1,66,0,0,1,0,1,4,3,Divorced/Widowed/Separated,1,0,0,1,2
57940,1,55,1,0,0,0,1,4,2,Divorced/Widowed/Separated,0,0,0,1,1
57941,1,35,1,0,0,0,0,3,4,Single/Not Married,1,0,0,1,2
57942,1,42,1,1,0,1,0,5,3,Married,1,0,1,1,2
57943,1,47,1,0,0,1,1,4,1,Living With Sig Oth/Dom Prtnr,1,0,0,1,1
57944,1,64,1,0,0,0,0,3,5,Married,0,0,0,1,3
57945,1,40,1,0,0,1,0,3,2,Living With Sig Oth/Dom Prtnr,1,0,0,1,1
57946,1,68,1,0,0,0,1,5,3,Divorced/Widowed/Separated,0,0,0,1,3
57947,1,91,1,0,0,0,1,3,1,Divorced/Widowed/Separated,1,0,0,1,2
57948,1,35,0,0,1,1,1,5,6,Married,1,0,0,1,2
57949,1,63,1,0,0,0,1,4,5,Married,1,0,0,1,2
57950,1,65,1,0,0,0,0,2,1,Divorced/Widowed/Separated,1,0,0,1,1
