ID,Year,Make,MakeSeries,Segment,4Region,9Region,Cluster,YNV_GLB_16,Not Consider Other Makes,Not Consider Other Segments,OVC_US_2C1_1,OVC_US_2C1_2,OVC_US_2C1_3,OVC_US_2C1_4,OVC_US_2C1_5,OVC_US_2C1_6,OVC_US_2C1_7,OVC_US_2C1_8,OVC_US_2C1_9,OVC_US_2C1_10,OVC_US_2C1_11,OVC_US_2C1_12,OVC_US_2C1_13,OVC_US_2C1_14,OVC_US_2C1_15,OVC_US_2C1_16,OVC_US_2C1_17,OVC_US_2C1_18,OVC_US_2C1_19,OVC_US_2C1_20,Cus_BrandExp,Advertising,Audio,Bluetooth,Camera,Comfort,Dealer,Disappointed,DQR,Economy,Engine,Exterior,Features,Handling,Heated Seats / Strg,Interior,Maintenance,Navigation,Performance,Price,Quietness,Ride,Roominess,Safety,Seats,Styling,Transmission,Trunk,Wheel,Had Exterior Problem,Had DEXP Problem,Had FCD Problem,Had AEN Problem,Had Seat Problem,Had HVAC Problem,Had INT Problem,Had ENG Problem,Had Problem,Had Severe Problem,Had Very Severe Problem,Taken to Dealer,Problem Fixed,APEAL_Index,EXT_Index,INT_Index,SS_Index,AEN_Index,Seats_Index,HVAC_Index,DD_Index,ENGTRN_Index,VDS_Index,FUEL_Index,APEAL_OSAT
B4A9637X,2014,Ford,Ford Focus,Compact Car,Midwest,East North Central,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93451953,0.984474673,1,0.928649189,0.832681497,0.98489849,1,0.97563577,0.892232999,0.928462709,1,1
B4A9657C,2014,Ford,Ford Focus,Compact Car,Northeast,Middle Atlantic,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.908464076,1,0.993943839,0.948998778,0.999905902,0.863940394,1,1,0.717850437,0.938706129,0.888888889,1
B4A965AB,2014,Ford,Ford Focus,Compact Car,South,South Atlantic,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999986098,1,1,1,0.999905902,1,1,1,1,1,1,1
B4A965BC,2014,Ford,Ford Focus,Compact Car,South,South Atlantic,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.535272569,0.67064524,0.473358447,0.526016441,0.444402623,0.669561512,0.464702026,0.571353976,0.931762379,0.624270906,0.666666667,0.777777778
B4A96A5Z,2014,Ford,Ford Focus,Compact Car,South,South Atlantic,4,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507383175,0.780211598,0.651465147,0.482759387,0.571672395,0.553766377,0.589492283,0.730004777,0.636702996,0.649846126,0.374555556,0.666666667
B4A96B38,2014,Ford,Ford Focus,Compact Car,Midwest,West North Central,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.611939325,0.715843169,0.660799413,0.562297267,0.732139727,0.65458657,0.663921948,0.692997367,0.753424658,0.711228877,0.657111111,0.777777778
B4A96B5A,2014,Ford,Ford Focus,Compact Car,West,Pacific,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.691595798,0.790158032,0.832505473,0.651410798,0.749631106,0.752946628,0.56487871,0.752790499,0.868390939,0.812218778,0.666666667,0.666666667
B4A97443,2014,Ford,Ford Focus,Compact Car,West,Mountain,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.98012301,0.981485186,0.943403896,0.942657187,0.988720435,1,1,1,0.97836883,1,1,1
B4A9765P,2014,Ford,Ford Focus,Compact Car,South,South Atlantic,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99905096,1,1,1,0.999905902,0.990679179,1,1,1,1,1,1
B4A9767R,2014,Ford,Ford Focus,Compact Car,South,East South Central,5,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.568607347,0.729334756,0.742296452,0.680226616,0.60546454,0.968674645,0.612050094,0.763157018,0.464220245,0.706262707,0.444444444,0.666666667
B4A9775Z,2014,Ford,Ford Focus,Compact Car,South,South Atlantic,7,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.660152356,0.748705297,0.732039871,0.672939347,0.555541274,0.75472225,0.787278728,0.731682387,0.708795787,0.700629937,0.879333333,0.777777778
B4A9787C,2014,Ford,Ford Focus,Compact Car,South,West South Central,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0.555696409,1,0.852196331,0.532137303,0.62271773,0.503462235,0.397873121,0.580330856,0.238120632,0.751091558,0.888888889,0.555555556
B4A97ABT,2014,Ford,Ford Focus,Compact Car,Northeast,New England,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.610815342,0.777777778,0.706748453,0.737802711,0.425278578,0.593293885,0.708493072,0.826750658,0.888888889,0.850981569,0.393666667,0.777777778
B4A9823E,2014,Ford,Ford Focus,Compact Car,Midwest,East North Central,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.801807237,0.976795359,0.988921114,0.718018218,0.952141006,0.833950062,0.494860597,0.643568976,0.888888889,0.827083958,0.888888889,0.888888889
B4A9825G,2014,Ford,Ford Focus,Compact Car,Midwest,East North Central,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.795532423,0.963381565,0.806047271,0.72340591,0.564485936,0.787600982,0.888888889,0.888888889,0.910520059,0.904598429,0.888888889,1
B4A984BX,2014,Ford,Ford Focus,Compact Car,South,South Atlantic,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439316829,0.444444444,0.555555556,0.552888247,0.492167518,0.444444444,0.555555556,0.444444444,0.666666667,0.444444444,0.777777778,0.777777778
B4A98529,2014,Ford,Ford Focus,Compact Car,Northeast,New England,2,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,1,0,0,0,0,0.375854325,0.532350915,0.500405596,0.475760942,0.461329635,0.405942928,0.421664389,0.532413425,0.525591885,0.555555556,0.504777778,0.555555556
B4A9854B,2014,Ford,Ford Focus,Compact Car,South,South Atlantic,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0.313886612,0.543730968,0.434087853,0.395288491,0.425160039,0.444444444,0.424409108,0.476466576,0.452776945,0.362297104,0.444444444,0.444444444
B4A9873V,2014,Ford,Ford Focus,Compact Car,South,South Atlantic,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0.95899293,1,1,0.916885137,0.975506136,0.921518485,1,0.973654079,1,1,0.888888889,1
B4A98792,2014,Ford,Ford Focus,Compact Car,Northeast,Middle Atlantic,4,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.441454819,0.450723478,0.638141592,0.408798045,0.67137628,0.599342379,0.603860386,0.632214556,0.371940584,0.542256885,0.666666667,0.555555556
B4A98A9Z,2014,Ford,Ford Focus,Compact Car,South,South Atlantic,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.701028253,0.888888889,0.798902112,0.635458787,0.672177504,0.826981587,0.684646242,0.849448388,0.747814107,0.826072948,0.666666667,0.777777778
B4A9957C,2014,Ford,Ford Focus,Compact Car,Northeast,New England,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.203340566,0.354281968,0.333333333,0.394801155,0.234144007,0.333333333,0.331822071,0.333333333,0.333333333,0.392727394,0.514333333,0.666666667
B4A99889,2014,Ford,Ford Focus,Compact Car,Midwest,East North Central,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.910656985,1,0.988921114,0.708287047,0.993730526,0.67441133,1,0.9605595,1,1,0.888888889,1
B4A99A6U,2014,Ford,Ford Focus,Compact Car,West,Pacific,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0.850190393,1,1,0.700499889,0.999905902,0.803783712,0.966507762,1,0.776955638,0.897488029,0.707888889,0.888888889
B4A99A9X,2014,Ford,Ford Focus,Compact Car,South,East South Central,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.982233472,1,1,1,0.999905902,1,1,0.847559688,1,1,1,1
B4A9B47C,2014,Ford,Ford Focus,Compact Car,South,East South Central,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0.461819198,0.666666667,0.442633152,0.633948012,0.63702499,0.608472736,0.33156649,0.373373774,0.556688776,0.731949027,0.555555556,0.555555556
B4A9BB9P,2014,Ford,Ford Focus,Compact Car,South,West South Central,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.930981586,0.953590718,0.9164472,0.831393024,0.984789863,0.972037537,0.773666256,0.95477119,1,0.945249919,1,0.888888889
B4B573B6,2014,Honda,Honda Civic,Compact Car,Northeast,New England,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70705834,0.777777778,0.810403263,0.813130415,0.888805246,0.728071474,0.615839362,0.823362108,0.727316157,0.757979758,0.666666667,0.888888889
B4B58687,2014,Honda,Honda Civic,Compact Car,South,South Atlantic,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.937638218,0.870396301,1,0.798067096,0.909209448,0.953050861,1,1,1,1,1,0.888888889
B4B5923T,2014,Honda,Honda Civic,Compact Car,Midwest,East North Central,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.940410049,1,1,1,0.953324622,1,0.891311353,0.95390461,0.876723439,1,0.888888889,1
B4B59696,2014,Honda,Honda Civic,Compact Car,South,South Atlantic,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.960714691,1,1,0.999777827,0.999905902,0.960300697,1,0.977314824,0.809885678,1,1,1
B4B599AS,2014,Honda,Honda Civic,Compact Car,South,South Atlantic,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484263069,0.444444444,0.407496305,0.686049989,0.754429226,0.552208443,0.777777778,0.408616138,0.767589908,0.457820885,0.514333333,0.777777778
B4B6226Q,2014,Honda,Honda Civic,Compact Car,Midwest,East North Central,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.483828396,0.651141339,0.555555556,0.555432126,0.571397655,0.57930193,0.666666667,0.640858136,0.525591885,0.554289016,0.555555556,0.666666667
B4B62A76,2014,Honda,Honda Civic,Compact Car,West,Mountain,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.598891571,0.685181481,0.735329088,0.61980671,0.763735395,0.570846974,0.669411386,0.748363053,0.764479108,0.634136586,0.536444444,0.888888889
B4B6329R,2014,Honda,Honda Civic,Compact Car,West,Mountain,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.814395405,0.892445156,0.911281461,0.930782048,0.881048199,0.846331633,0.826438199,0.684142697,0.927162839,0.95527114,0.666666667,0.888888889
B4B6337Z,2014,Honda,Honda Civic,Compact Car,Midwest,West North Central,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722367136,0.777777778,0.813159094,0.743012664,0.778812661,0.767350846,0.694647243,0.808563588,0.777777778,0.806274928,0.777777778,0.888888889
B4B6352F,2014,Honda,Honda Civic,Compact Car,South,South Atlantic,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,1,1,0,0.514599321,0.565001889,0.551832961,0.773672517,0.685598219,0.535365648,0.783833939,0.600173316,0.592324434,0.650397627,0.434888889,0.777777778
B4B6358L,2014,Honda,Honda Civic,Compact Car,Northeast,Middle Atlantic,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485219267,0.552566069,0.477358847,0.680582093,0.658899435,0.444444444,0.555555556,0.577353376,0.727316157,0.651857037,0.444444444,0.555555556
B4B636BP,2014,Honda,Honda Civic,Compact Car,Midwest,East North Central,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.748762703,0.882487609,0.802535809,0.807987114,0.825469486,0.784680801,0.774444111,0.762245998,0.777777778,0.826284038,0.717444444,0.888888889
B4B63798,2014,Honda,Honda Civic,Compact Car,South,West South Central,3,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0.865282265,0.920673023,0.942616484,0.683781382,0.852208375,0.850387372,0.876576547,0.876756769,0.898354609,0.98407937,1,0.888888889
B4B637AY,2014,Honda,Honda Civic,Compact Car,South,East South Central,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834177009,0.849714387,0.835772466,0.76579649,0.814031832,0.810258804,0.888888889,0.921174549,0.936628559,0.927840549,0.888888889,0.888888889
B4B637BZ,2014,Honda,Honda Civic,Compact Car,South,West South Central,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.974584855,0.90742593,1,0.934025772,0.999905902,1,0.982709382,0.98898999,1,1,1,1
B4B6383C,2014,Honda,Honda Civic,Compact Car,South,West South Central,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.884646677,0.981485186,0.888988899,0.901177516,0.888805246,0.870843862,0.919680857,0.918552589,0.888888889,0.903842949,0.888888889,0.888888889
B4B63BA7,2014,Honda,Honda Civic,Compact Car,Northeast,Middle Atlantic,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999960772,1,1,0.999777827,0.999905902,1,1,1,1,1,1,1
B4B6428N,2014,Honda,Honda Civic,Compact Car,Midwest,East North Central,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999960772,1,1,0.999777827,0.999905902,1,1,1,1,1,1,1
B4B64456,2014,Honda,Honda Civic,Compact Car,Midwest,East North Central,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.852230933,0.902158209,0.895033948,0.987680515,0.985740288,0.906297074,1,0.895532669,1,0.917386039,0.415777778,1
B4B6455G,2014,Honda,Honda Civic,Compact Car,West,Mountain,6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0.93233777,0.979051366,0.990710182,0.974483448,0.999905902,0.879139025,0.941449701,0.924618649,0.97836883,0.95260474,0.828555556,0.888888889
B4B6465R,2014,Honda,Honda Civic,Compact Car,South,South Atlantic,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0.805760172,0.888888889,0.777777778,0.777782715,0.788918497,0.637097043,0.888888889,0.888888889,0.888888889,0.777777778,1,0.888888889
B4B646BM,2014,Honda,Honda Civic,Compact Car,Northeast,Middle Atlantic,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.390522949,0.555555556,0.600285806,0.511588647,0.510780744,0.56536187,0.444444444,0.517337155,0.447888544,0.527058405,0.444444444,0.777777778
B4B6484B,2014,Honda,Honda Civic,Compact Car,Northeast,Middle Atlantic,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,0.698383604,0.811817919,0.760276028,0.814141302,0.746358666,0.761760398,0.787300952,0.749069537,0.581641836,0.856947639,0.777777778,0.777777778
B4B64B27,2014,Honda,Honda Civic,Compact Car,West,Pacific,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.412999992,0.524504901,0.580491382,0.528293713,0.626682297,0.573457346,0.330588614,0.480985235,0.555555556,0.405492784,0.555555556,0.555555556
B4B6527K,2014,Honda,Honda Civic,Compact Car,Midwest,East North Central,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.827635582,0.857671534,0.942516474,0.938513664,0.848575873,0.76958807,0.868853552,0.97796887,0.885033719,0.913468098,0.676222222,1
B4B6567R,2014,Honda,Honda Civic,Compact Car,South,South Atlantic,6,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.852824444,0.82225334,0.864219755,0.847411686,0.923776229,0.839342823,0.847084708,0.853514649,0.940094879,0.788643358,1,0.888888889
B4B6575Z,2014,Honda,Honda Civic,Compact Car,South,South Atlantic,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771953695,0.885899402,0.849784978,0.567240613,0.841040351,0.842912958,0.735874476,0.784891289,0.888888889,0.757979758,0.888888889,0.888888889
B4B6593C,2014,Honda,Honda Civic,Compact Car,South,West South Central,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0.653706453,0.703696295,0.866153282,0.754912464,0.432604352,0.749669745,0.716527208,0.858203069,0.666666667,0.888888889,0.736555556,1
B4B659BG,2014,Honda,Honda Civic,Compact Car,Midwest,West North Central,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.979969402,1,1,0.999777827,0.969673714,1,1,1,1,1,0.898444444,1
B4B65ABT,2014,Honda,Honda Civic,Compact Car,South,East South Central,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.941640704,1,1,0.999777827,0.85823466,1,0.959929326,1,1,1,0.777777778,1
